line,annotated
[Intro: J. Cole],0
If you miss me,1
And you can't find,1
Me nowhere,1
"I done seen it all, oh my God",0
Uh,0
"I done seen it all, oh my God, I swear",0
"Uh, uh",0
[Verse 1: J. Cole],0
"Nothing new under the sun, nobody fucking with son",1
"I got a couple of sons, a couple of guns",1
A couple of niggas that bust up the party and fuck up the fun,0
She digging me and I’m cuffing her friend,0
She ig'-ing you while we fucking for fun,0
"I got her suckin' her thumb, that’s my lil' baby",0
She call me daddy like grandmama baby,0
"If this Sunday dinner, my hand on her gravy",0
"I been on the craziest wave, if I'm on the stage",0
An M is my minimum wage,1
"This ain't no kennel, behave",1
"Niggas is with all that barking, we send 'em a stray",1
So in a way we the dogcatchers,1
How many bullets your dawg catchin'?,1
"Sawed-off, raw dog fashion",1
"Hauled off, hope God catch him, damn",0
[Chorus: Kendrick Lamar],0
"I woke up for some money, ayy, lil' bitch",1
"Too many opps in here, tell me who you with, ayy",1
[Verse 2: Lute],0
Potato over my gun,1
I move in silence 'cause niggas be clocking my funds,1
When they should keep eye on they bitch ’cause baby girl coming with son,0
"Niggas be judging my moves, but please tell me, what have you done?",0
My cousin might air out the party for fun,1
Pistol grips get to squeezing,0
Wish a nigga would like Liam Neeson,1
"I don’t even need a reason, loyalty over treason",1
"Bitch nigga, come and see me",0
Put some respect on my name,1
What side of my city I claim,1
I try to stay in my lane,1
Took my advance and put a Caprice on them thangs,1
I'm Beatties Ford ’til the wheels fall,1
Know some niggas probably pissed off,0
Who would thought I made it this far?,0
"Gold Mouf, bitch, fuck 'em all",0
[Chorus: Kendrick Lamar],0
"I woke up for some money, ayy, lil' bitch",1
"Too many opps in here, tell me who you with",1
[Verse 3: DaBaby],0
"I just put diamonds on all of my teeth, now they probably think I ain't intelligent",1
"In the homicide unit interrogation, asking questions, you know I ain’t tell 'em shit",1
"Bitches call me a jock, all-American",1
I'm at the top of my class with my lettermen,1
"I remember back in college, bitches knocking on my dorm door",0
I ain't never let 'em in,0
"Now you know that that's cap, know I hit a few",0
"Ain't no job, I'm selling gas like I'm Jiffy Lube",1
"I had a freak, used to fuck while her boyfriend in class",0
I hit her from the back from like 10 to 2,0
No back and forth with these rappers,1
"They mention me, dissin' me",1
"No talkin' back, I won't mention you",1
"Watch, when I come put that iron on your ass and I dip",0
They gon' want me to snitch in my interviews,0
"I'm on fire, bitch, I'm lit, but I'm really cool",0
Don't acknowledge the shrimps when they ridicule,0
"They don't come out after dark, bitch, I swim with the sharks",1
"You ain't got enough heart, get a bigger pool",1
"Wanna fight but he bigger, I ain't really trippin'",1
"Reach under my shirt, grab a bigger tool",1
"I got a Glock with a dick, let's get physical",1
"They gon' be hollerin' out, ""Rip,"" and they missin' you",0
"They got me started, I might as well finish it (Talk your shit, nigga)",0
"I'm from Charlotte, you know how these niggas do",1
Baby,0
[Chorus: Kendrick Lamar],0
"I woke up for some money, ayy, lil' bitch",1
"Too many opps in here, tell me who you with",1
