line,annotated
[Intro],0
Eh-eh-eh-eh,0
Yeh-yeh-yeh-yeh-yeh-ehi,0
"Ehi, MACE",0
Ye-yes,0
[Strofa 1],0
"Baby, frequento mondi nuovi",0
Mondi dove non sei mai stata,0
"E scusa se non ti ho portata su, ma",0
Se l'unica tua cura era la Luna,0
E il cielo stava sgombro come noi,0
Dentro senza paura alcuna,0
Non mi mettere ansia con quella gamba in stanza,0
E intanto l’ansia fai che la mischio al tuo lucidalabbra,1
E ricordati che non starai marchiata a me per sempre,1
Ciò che marchiato a me sarà il mio rap per me e te,1
"Permettimi di non amare, è normale",0
"Io voglio conquistare, stare ai limiti dell'immorale",0
Voglio fare e dare rose intanto,0
Non si può recriminare il pianto,0
Non c'è oro quando intono nel coro che canto,1
Sarei un toro se parlassi d’incanto,0
La verità è che sono un moro buono,0
Seduto su un molo solo,0
A mollo col pensiero poco o tanto,0
"Però valgo e lo si vede, Santo manco",0
Guarda le facce che ho accanto,0
[Bridge 1],0
Centellinare i secondi e poi i giorni,1
Fissare il mare poi i monti decolli,0
"Tenerti addosso e poi lontano, forse non ci capiamo",0
Ma al mondo noi appariamo più forti,0
[Pre-Ritornello],0
Dammi un motivo per mandarti via,0
"Oltre il cielo, oltre il cielo e più su, yeah, yeah",0
"E più su, yeah, yeah",0
Per quanto mi riguarda tu fai male a lamentarti,0
"Amore, tanto il pianto non lo asciugheranno gli altri",1
"Eh, no, yeah",1
"Il cielo ruba tutto e non gli sguardi, no, yeah",1
[Ritornello],0
Dammi un motivo per mandarti via,0
"Oltre il cielo, oltre il cielo e più su, yeah, yeah",0
"E più su, yeah, yeah",0
Per quanto mi riguarda tu fai male a lamentarti,0
"Amore, tanto il pianto non lo asciugheranno gli altri",1
"Eh, no, yeah",0
"Il cielo ruba tutto e non gli sguardi, no, yeah",0
[Bridge 2],0
"Ye-yeah, ye-yeah",0
"Ehi, baby",0
"Ye-yeah, ye-yeah",0
"Ehi, ye-yeah",0
[Strofa 2],0
E mo che ci guardiamo,0
Sul divano ubriachi,0
Non scappiamo afferrati in Ferrari,0
"Lasci la scia della mano, Maserati",0
Lascio la scia quando vado dei peccati,0
Fammi passare che devo andare cambiare la mia vita,1
A quanto pare non sono immortale,1
Fammi attraversare il mare dentro bare,0
Assieme a canne e biare mi fai sembrare normale,0
"Tranquilla, baby, non ti sto cercando, yeah (no)",1
"Quando mi vedi ho sempre in mano un grammo, yeah (no)",1
Per fare finta che non soffro,0
"Mi vedi mosso, mosto, miele",0
"Bene, via i vestiti di dosso",0
"Vestiti di rosso, bella ad ogni costo",0
"Ma fai male come un morso addosso, morto",1
"Mi hai risposto dico, mi hai riscosso",0
Fino al punto che non c'è più da parlare,0
Mi ritrovo qui con te,1
[Pre-Ritornello],0
Dammi un motivo per mandarti via,0
"Oltre il cielo, oltre il cielo e più su (su), yeah, yeah",0
"E più su (su), yeah, yeah",0
Per quanto mi riguarda tu fai male a lamentarti,0
"Amore, tanto il pianto non lo asciugheranno gli altri",1
"Eh, no, yeah",0
"Il cielo ruba tutto e non gli sguardi, no, yeah",0
[Ritornello],0
Dammi un motivo per mandarti via,0
"Oltre il cielo, oltre il cielo e più su, yeah, yeah",0
"E più su, yeah, yeah",0
Per quanto mi riguarda tu fai male a lamentarti,0
"Amore, tanto il pianto non lo asciugheranno gli altri",1
"Eh, no, yeah (eh, no, yeah)",0
"Il cielo ruba tutto e non gli sguardi, no, yeah",0
[Outro],0
"Ye-yeah, ye-yeah",0
Ye-yeah,0
"Ehi, MACE, ehi, MACE",0
Ci sei o no? Ehi-ehi,0
"Izeh, Izeh,",0
"Wild B, baby",1
C-O-G-O,1
"Ehi, yeah, yeah, ye-yeah, yeah (ye-yeah, yeah)",0
Ha,0
