line,annotated
[Intro],0
"Ehi, yeh yeh",0
"Ehi, ehi, ehi, ehi",0
[Strofa 1],0
Faremo un pic-nic sulla mia camicia Burberry (ehi),1
Sperando che non piova come a Carnaby,1
Siamo arte di strada come Banksy,1
Se non ci credi guardami,0
Dopo appendi il mio disco in una gallery (ehi),1
Ho promesso a un paio di persone,0
Che daranno Zzala al cinema,0
Mi auguro che tua madre ti libera,1
"Sbaglio i congiuntivi, ho la licenza poetica",1
"Il tuo rapper, frate', inizia lunedì, si licenzia domenica",1
"Mamma, ti regalerò una Birkin (ehi)",1
Non fermano il diavolo che ho dentro questi kingpin (yeah),1
Faccio parte di quelli tenuti zitti,0
Per questo a certi manager preferisco gli sbirri,1
", ehi",0
Metà di voi non sa di cosa parla,1
Vive di una foto e di chi corre a commentarla,1
"Fra', non c’è mai stata storia (no)",0
"Fai un pezzo, chiamalo ""Vittoria"" così forse puoi cantarla",1
[Ritornello],0
"Non seguo né consigli né guida, né guida, ehi",0
"Spegnimi il fuoco usando benzina, benzina, ehi",0
"La testa gira, sono a tremila, tremila, ehi",1
"Se metto bocca è oro, Re Mida, Re Mida, ehi",1
[Strofa 2],0
"Yah, ehi",0
Sono un figlio dell’odio come Said (ehi),1
"Lei aspetta un mio singolo più di un figlio (yah, yah)",0
Non puoi provare la mia vita o la mia tipa (no),0
Se vuoi puoi provare invidia da zitto (shh),0
Il tuo idolo ha mangiato a casa mia,0
"Quando ancora ci giocava, ma per me era già lavoro",0
Ho imparato due lezioni,1
Sono tutti arrivisti e mio padre cucina meglio del loro,1
Sono quello che nella foto di classe non c'era (yeh),1
Perché di stare in mezzo agli altri non mi fotteva (no),1
"Pensavo a togliermi un problema, una due posti nera",0
Ha del cristal sul suo fondoschiena,0
Compro una casa nuova e un'altra la metto al polso (yah),1
"Nemmeno la leggo, ma sai che il mio tempo ha un costo (ehi)",0
"Fisso questi finti delinquenti, tutto ridicolo",1
"So che quelli balordi davvero non te lo dicono, ehi",1
[Ritornello],0
"Non seguo né consigli né guida, né guida, ehi",0
"Spegnimi il fuoco usando benzina, benzina, ehi",0
"La testa gira, sono a tremila, tremila, ehi",1
"Se metto bocca è oro, Re Mida, Re Mida, ehi",1
