line,annotated
[Intro: Blueface],0
"Blueface, baby",0
"Yeah, aight",0
"Bust down, Thotiana",0
"Yeah, aight",0
I wanna see you bust down,0
[Chorus: Blueface],0
"Bust down, Thotiana (Bust down, Thotiana)",0
I wanna see you bust down (Over),0
"Pick it up, now break that shit down (Break it down)",0
"Speed it up, then slow that shit down, on the gang (Slow it down)",0
"Bust it (Bust down), bust down, bust it, bust it",0
"Bust down, on the gang (Over)",0
"Bust down, Thotiana (Bust down, Thotiana)",0
I wanna see you bust down (Over),0
"Pick it up, now break that shit down (Break it down)",0
"Speed it up, now slow that shit down, on the gang (Slow it down)",0
"Bust it (Bust down), bust down, bust it, bust it",0
"Bust down, on the gang (Over)",0
[Verse 1: Cardi B],0
(Cardi!) Cardiana (Cardiana),0
"I was home with my kid, mommiana (Mommiana)",1
"Real bitch, I don't be with all that drama (Nah)",0
"Mindin’ my business, I'm unbothered (I'm unbothered, yeah)",0
"I ain’t draggin', I'm lit (Like a tit)",0
"Fuck clappin' back, bitch, I'm clappin' on the dick (On the dick)",0
"Bust it, bust it, I'm a savage (I'm a savage)",0
"Bitch, throw it back like a 10-Year Challenge (Woo!)",1
"Take him to the crib, then I push him on the sofa (Sofa)",0
Have his breath smellin’ like pussy and mimosas,1
"(Ah, ah, ah)",0
"Uh, we ain’t finished, tell him beat it up (Beat it up)",0
"And if the pussy stop breathin', give it CPR (CPR, hah, hah)",0
"It’s so tight, he think he slipped in my butt (Slipped in my butt)",0
"I don't swallow Plan B, I just swallow the nut (Uh, nasty)",1
"Pussy dope, I'm the dope dealer",0
"And if your pussy good, shouldn't have to maintain a broke nigga (Broke nigga)",0
"Real shit, real life",0
"Everybody gangbangin’, know they ain't real, right",1
(Yeah right now),0
"Since I came in the game, been a real one (Real one)",0
"And ain't shit changed, bitch, I'm still one (Ah)",0
"Uh, all facts, no cap (No cap)",0
"Daddy, how you like that? (Like that?)",0
"Uh, ain't got no time for no subliminals",1
"After a while, bitch, bein' petty just means you miserable (Facts)",1
"Uh, yeah, straight lame (Straight lame)",1
"My pussy a bustdown, your's plain jane (Bust it)",1
"I make him go insane, I fuck him with my red flag on",1
"And when I cum, I say ""gang!"" (On the gang)",1
[Chorus: Blueface],0
"Bust down, Thotiana (Bust down, Thotiana)",0
I wanna see you bust down (Over),0
"Pick it up, now break that shit down (Break it down)",0
"Speed it up, then slow that shit down, on the gang (Slow it down)",0
"Bust it (Bust down), bust down, bust it, bust it",0
"Bust down, on the gang (Over)",0
"Bust down, Thotiana (Bust down, Thotiana)",0
I wanna see you bust down (Over),0
"Pick it up, now break that shit down (Break it down)",0
"Speed it up, now slow that shit down, on the gang (Slow it down)",0
"Bust it (Bust down), bust down, bust it, bust it",0
"Bust down, on the gang (Over)",0
[Verse 2: Blueface],0
"Blueface, baby",0
"Yeah aight, I'm every woman's fantasy (Blueface, baby)",0
Mama always told me I was gon' break hearts,0
"I guess it's her fault, stupid, don't be mad at me (Don't be mad at me)",0
I wanna see you bust down (Bust down),0
"Bend that shit over, on the gang (Yeah, aight)",0
Make that shit clap,0
"She threw it back so I had to double back, on the gang (On the gang)",0
"Smackin', high off them drugs (Off them drugs)",0
I tried tell myself two times was enough (Was enough),0
"Then a nigga relapsed, on the dead locs",0
"Ain't no runnin', Thotiana, you gon' take these damn strokes (Thotiana)",0
"I beat the pussy up, now it's a murder scene",0
"Keep shit player, Thotiana, like you ain't never even heard of me (Blueface, baby)",0
"Bust down, Thotiana, I wanna see you bust down (Bust down)",0
Bend that shit over (Bend it over),0
"Yeah aight, now make that shit clap, on the gang (Make it clap)",0
Now toot that thing up (Toot it up),0
Throw that shit back (Throw it back),0
"I need my extras, on the dead locs",0
[Chorus: Blueface &,0
Cardi B,0
],0
"Bust down, Thotiana, bust down, Thotiana
I wanna see you bust down",0
(Over),0
"Lick it up, now slurp that shit down",0
"Jerk it off, now throw that dick down, on the gang (Slow it down)",0
Bust it,0
"(Bust down), bust down,",0
"bust it, bust it",0
"Bust down, on the",0
gang,0
(Over),0
"Bust down, Thotiana (Bust down, Thotiana)",0
I wanna see you bust down (Over),0
"Pick it up, now break that shit down (Break it down)",0
"Speed it up, now slow that shit down, on the gang (Slow it down)",0
"Bust it (Bust down), bust down, bust it, bust it",0
"Bust down, on the gang (Over)",0
