line,annotated
[Skit],0
"Aye, Purse, rack 'em up, man",0
"What you bettin', Biggs?",0
Bet the same thing,0
"Ay, yo, I got next, man",0
"Yo, you got the money, man?",0
"You ass bettin' ass, nigga",1
The shit is right downstairs in the trunk,0
"Don't trip; we parked right behind each other, nigga",0
I'ma get the shit before we go downstairs,0
"Yeah, aight, what's up with that case, man?",0
"Aw, man, it ain't nothin",0
Ain't nobody snitchin or nothin; you know our team is tight,0
"Still sittin on seven digits, unlike you, you broke ass nigga",0
"Fuck outta here, this cat right here",0
"This broke ass, ass bettin ass nigga",0
Bettin five thousand ain't got no money,0
Chili cheese face ass nigga (fuck outta here),0
Sandy cake face ass nigga (fuck outta here),0
(Laughter),0
[Intro: Sauce Money],0
"Ayo, Jay, word up",0
These motherfuckers fucking talking,0
That comeback shit like they cooking crack,0
"Shit, I ain't fronting",0
All I want my pockets green like slum change,0
You know what I'm saying?,0
"Front the roll we roll back like rubbers, motherfucker, for real",0
With no trace of AIDS,0
We keep our pockets fully blown,0
"Roc-A-Fella clique, nigga",0
[Verse 1: Sauce Money],0
"Ayo, we patting down pussy from Sugar Hill to the Shark Bar",1
Fuck a bitch D in the marked car,0
We got the bad bitches gasping for air in Aspen,0
"Searching for Aspirin when I ascend, we swing",0
You cling we do our thing and bring,0
"Slinging your ding-a-ling from Bed-Stuy, Brooklyn to Beijing",0
East coast host is hostile colossal,0
"Money flaring like nostrils for drug dealing apostles, huh",0
Al Pacino down to Nino Brown,0
"Me, Jay and Primo, got it sewed across the board like Poquino",1
"Teflon, make sure your jammy is full",1
"'Cause I heard, Sammy the Bull lamps in Miami with pull",1
Tropical leaves where I got a few keys,0
"With my man I'll stock a few G's, now it's unstoppable cheese",0
"Said we was garbage, so fuck college",0
Street knowledge amazing to scholars when we coin phrases for dollars,0
Star studded bitches with crystals,0
"Get fucked with pistols, just to see my shit, discharge puss",0
"I drop the stellar, even acapella",0
I got to tell all about Roc-A-Fella,0
[Chorus: Fat Joe sample],1
"Yeah, bring it on if you think you can hang",1
And if not then let me do my thing,1
"Yeah, bring it on if you think you can hang",1
And if not then let me do my thing,1
"Yeah, bring it on if you think you can hang",1
And if not then let me do my thing,1
"Yeah, bring it on if you think you can hang",1
And if not then let me do my thing,1
[Verse 2: Jay-Z],0
"Mannerisms of a young Bobby DeNiro, spent Spanish wisdoms",1
"In a whip with dinero,",1
crime organized like the Pharoahe,1
"I cream, I diamond gleam",0
"High post like Hakeem, got a lot of things to drop",1
"Brooklyn to Queens, I gotta keep my steam",1
Niggas wanna try to hem my long jeans,1
Uptown fiend for Jay-Z to appear on the scene,1
"In the meanwhile, here's something dope for y'all to lean",0
Liaison for days on end,0
Money make the world go around so I made some to spend,1
"Can I live, did dough with my nigs, dividends flow",0
"Like the Mississippi Riv', looking jig",0
"Can't do for dolo,",0
had to turn away when Tony killed Manolo,1
"That's real, mixed feelings like a mulatto",0
Thug thought he was O.G. Bobby Johnson,1
"I played him like Benny Blanco,",1
mano a mano,0
"You ain't ready, I fondle trigger straight up, shoot my guns",0
"Horizontal,",0
"get your weight up, I am",1
Two point two pounds,1
You're barely a hundred and twenty five grams,1
Wouldn't expect y'all to understand this money,1
"Do the knowledge, due to few dollars, I'm due to demolish",1
"Crews Brooklyn through Hollis to a hood near you, what the fuck?",1
[Chorus: Fat Joe],0
Bring it on if you think you can hang,1
[Verse 3: Big Jaz],0
"Money is power, I'm energetic with facial credit",0
Pure platinum fetish for cheddars,0
Spread lettuce heroes get deadish,0
I make moves that remove pebbles out of shoes,0
You suck pistol like pipe with the crystal,0
John Stockton couldn't assist you,1
Convoys of Benzes like we fouling in the U.N,0
So what the fuck you doing?,0
"Whatever, nigga",1
"Fahrvergnügen, rugged yet polished",1
Spanking dollars with the commas,0
Banging bitches out the Bahamas,0
"On hides of llama we cry nada, fly farther",0
"Fry hotter, you die gotta, fuck with me witness mañana",0
Absence of malice in my palace,1
Call cousin now Dallas trigger finger with the callus,0
Tip scales from mail to keep these niggas off balance,0
Your frequent stops to O.T.B. you feeding me,0
Steam a nigga scheming on the wrist action with the gleams,0
Jewels for Pop Duke fulfill your dreams,0
Never put the pure brown sugar before the dirty green cream,1
[Chorus: Fat Joe sample],0
"Yeah, bring it on if you think you can hang",1
And if not then let me do my thing,1
"Yeah, bring it on if you think you can hang",1
And if not then let me do my thing,1
"Yeah, bring it on if you think you can hang",1
And if not then let me do my thing,1
"Yeah, bring it on if you think you can hang",1
And if not then let me do my thing,1
"Yeah, bring it on, bring it on, bring it on",1
"Yeah, bring it on, bring it on, bring it on",1
"Yeah, bring it on, bring it on, bring it on",1
"Yeah, bring it on, bring it on, bring it on",1
"Bring it on, if you think, if you think, if you think",1
