line,annotated
[Intro],0
"Ayy, Lil Water drag that bitch by the elbow",1
"Gang, okay",1
[Chorus],0
"Lil Pump had the lil' pump, lil' pump, lil' pump",1
"Lil Pump had the lil' pump, I slap her in her neck (okay)",1
"Lil Pump had the lil' pump, lil' pump, lil' pump",1
"Lil Pump had the lil' pump, I slap her in her neck (Oowee)",1
[Verse],0
"Lil Pump, I'm flexin' hard, flexin' hard, flexin' hard",0
"Bitch, I got blue hair and I'm looking like an Avatar",1
My loud pack smell like fish tank,0
My Backwoods filled with dumb stank,0
"I can't fuck with you, 'cause I know that all you niggas stains",0
My grandma selling loud pack and she selling cocaine,0
She run up on your block and she'll shoot you in the fuckin' brain,0
I was always known as the nigga that was selling crack,0
Now I'm at the top with your mama posted in the trap,0
[Chorus],0
"Lil Pump had the lil' pump, lil' pump, lil' pump",0
"Lil Pump had the lil' pump, I slap her in her neck (Okay)",0
"Lil Pump had the lil' pump, lil' pump, lil' pump",0
"Lil Pump had the lil' pump, I slap her in her neck (Okay)",0
