line,annotated
[Intro],0
"Ouais, c'est Rémy",0
J'te raconte la vérité,0
Mes rimes sont à méditer,0
[Couplet 1],0
"Rappelle-toi après l'école, on cherchait que l'ballon",0
"Le quartier, c'était un terrain d'jeu, les grands, c'taient nos darons",0
"Rappelle-toi après l'école, tu t'mettais au balcon",0
"Tu voyais tous tes potes, dommage maman te disait ""non""",0
"Rappelle-toi après l'école, les batailles de marrons",0
"Et si ça cassait un carreau, fallait courir, c'était marrant",0
"(courez, courez, courez)",0
"Rappelle toi à l'époque de la rue, t'avais pas les codes",0
(t'avais pas les codes),0
T'attirais pas les connes parce que t'avais fait du ballon,0
Et j'préfère une enfance dans la street que dans un palais,0
(ouais),0
Car ça t'fait comprendre des trucs d'adultes alors qu't'as pas dix-huit balais,0
(ouais),0
"Maintenant dans l'Pas-de-Calais, bloc dans les couilles, bout d'teh, canette",0
"Et si la BST passe, poto, protège-toi bien la tête",1
(inconscient),0
"Ouais, c'est fini l'école, les p'tits veulent prendre le monopole",0
"Les grands qu'on respecte encore, c'est ceux qui t'respectent depuis qu't'es môme",0
(oh ouais),0
"Et j'ai vingt ans, j't'apprends la vie, mon grand",0
Y'a qu'avec une paire de couilles et un grain d'folie qu'tu prends d'l'élan,0
[Refrain],0
"J'me rappelle, j'avais rien quand j'étais en bas",0
J'vois les keufs qui débarquent et qui nous embarquent,1
"C'est Rémynem qui fait que t'raconter ta peine, qui fait rimer ta haine",1
Car on partage cette même chienne de life,0
"J'me rappelle, j'avais rien quand j'étais en bas",0
J'vois les keufs qui débarquent et qui nous embarquent,1
"C'est Rémynem qui fait que t'raconter ta peine, qui fait rimer ta haine",1
Car on partage cette même chienne de life,0
[Couplet 2],0
"J'me rappelle, j'avais la rage quand, mon pote commence à dave-bé",1
"De base, j'm'en bats les couilles mais moi, j'ai vu sa daronne pleurer",1
"J'lui disais d'arrêter tout ça, qu'on était trop p'tits pour ça",0
"Qu'on vient d'la rue, qu'on peut s'en sortir mais l'shit, ça déboussole",0
(ouais),0
"Et moi, j'suis bon qu'à rapper, qu'à faire des textes,",0
des seizes lourds,1
J'suis seul mon pote même si y'a grave du monde aux alentours,0
J'me rappelle pas des apéros mais du,0
450 à saks,1
"Et j'ai l'seum pour mon gava, tout dur en cette foutue chasse",0
(ouais),0
"Parle-moi pas d'l'avant gros, le sale j'le ferai plus maintenant",0
(eh),0
"Devant les problèmes : c'est soit tu grandis, soit tu restes un enfant",0
Mental de vainqueur pas d'vaincu sinon on avance jamais,0
(jamais),0
"J'courais toujours après mes rêves avec ou sans cardio, sa mère",1
(eh),0
On s'reverra dans dix ans et on verra,0
(et on verra),0
"On parlera du bon temps, on oubliera l'mauvais",0
(eh),0
"Avoir confiance en soi pour réussir, c'est vital",0
Mes écrits s'en iront mais mes paroles resteront à jamais,1
(à jamais),0
[Refrain] x2,0
"J'me rappelle, j'avais rien quand j'étais en bas",0
J'vois les keufs qui débarquent et qui nous embarquent,1
"C'est Rémynem qui fait que t'raconter ta peine, qui fait rimer ta haine",1
Car on partage cette même chienne de life,0
"J'me rappelle, j'avais rien quand j'étais en bas",0
J'vois les keufs qui débarquent et qui nous embarquent,1
"C'est Rémynem qui fait que t'raconter ta peine, qui fait rimer ta haine",1
Car on partage cette même chienne de life,0
