line,annotated
[Intro],1
"Niggas iffy, uh, blicky got the stiffy, uh",1
"Got the blicky, uh, drum, it hold fifty, uh",1
Scum Gang!,1
[Verse 1],0
"Pop these niggas like a wheelie, nigga, you a silly nigga",1
In the hood with them Billy niggas and them Hoover niggas,1
"You run up and they shootin' niggas, we ain't hoopin', nigga",1
"Yo, KB, you a loser, nigga, up that Uzi, nigga",1
"On the stoop, crills in my drawers, your girl on my phone",1
"She wanna fuck, but keep her clothes on, I only want the jaw",1
"Man, that's really all I use her for, then kick her out the door",1
"I don't want her, you can keep the whore, she fiendin' for some more",0
"In New York, my niggas don't Milly Rock, my niggas money bop",1
"Blow a case, a nigga throwin' shots, I run 'em off they block",1
"Quarter milli' in the stash box, I grinded for my spot",1
"Niggas talkin' 'bout that cash, but my bag worth a lot",0
"I don't fuck with no old hoes, only new hoes",1
"Put my dick in her backbone, I pass her to my bro",1
"I don't love her, that's a sad ho, she a bad ho",1
"I'ma fuck her, then I dash home, to the cash, ho",1
[Chorus],0
"I'm on some rob a nigga shit, take the nigga bitch",1
"Do the dash in the whip, count the cash in the whip",1
"I pull up with a stick, I let that shit hit",1
"Shout out *******, but I fucked that nigga bitch",1
[Verse 2],0
"Niggas iffy, uh, blicky got the stiffy, uh",1
"Got the blicky, uh, drum it hold fifty, uh",1
"Move milli', all my niggas on fifty, uh",1
Talk down (,0
Pew pew pew,0
"), you silly, uh (",0
Fah-fah-fah-fah,0
),0
"Hit a stain, fifty bands, all hunnids",1
"Spinnin' through ya block, like a pop shove-it",1
"Shoot at me, I'm shootin' back, I'm gettin' buckets",1
"I ain't wanna take his life, but nigga, fuck it",1
[Chorus],0
"I'm on some rob a nigga shit, take the nigga bitch",1
"Do the dash in the whip, count the cash in the whip",1
"I pull up with a stick, I let that shit hit",1
"Shout out *******, but I fucked that nigga bitch",1
"I'm on some rob a nigga shit, take the nigga bitch",1
"Do the dash in the whip, count the cash in the whip",1
"I pull up with a stick, I let that shit hit",1
"Shout out *******, but I fucked that nigga bitch",1
[Outro],0
Scum Gang!,1
