line,annotated
[Intro: Swae Lee],0
"Ayy, ayy, ayy, ayy (Ooh)",0
"Ooh, ooh, ooh, ooh (Ooh)",0
"Ayy, ayy",0
"Ooh, ooh, ooh, ooh",0
[Verse 1: Swae Lee],0
"Needless to say, I keep it in check",0
"She was a bad-bad, nevertheless (Yeah)",0
"Callin' it quits now, baby, I'm a wreck (Wreck)",0
"Crash at my place, baby, you're a wreck (Wreck)",0
"Needless to say, I'm keeping in check",0
"She was a bad-bad, nevertheless",0
"Callin' it quits now, baby, I'm a wreck",0
"Crash at my place, baby, you're a wreck",0
"Thinkin' in a bad way, losin' your grip",0
"Screamin' at my face, baby, don't trip",0
"Someone took a big L, don't know how that felt",0
"Lookin' at you sideways, party on tilt",0
"Ooh-ooh, some things you just can't refuse",0
She wanna ride me like a cruise and I'm not tryna lose,0
[Chorus: Swae Lee],0
"Then you're left in the dust, unless I stuck by ya",1
"You're a sunflower, I think your love would be too much",1
"Or you'll be left in the dust, unless I stuck by ya",1
"You're the sunflower, you're the sunflower",1
[Verse 2: Post Malone],0
Every time I'm leavin' on ya (Ooh),0
"You don't make it easy, no (No, no)",0
Wish I could be there for ya (Ooh),0
"Give me a reason to, oh (Oh)",0
Every time I'm walkin' out (Oh),0
"I can hear you tellin' me to turn around (Oh, oh)",0
Fightin' for my trust and you won't back down (No),0
"Even if we gotta risk it all right now, oh (Now)",0
I know you're scared of the unknown (Known),0
You don't wanna be alone (Alone),0
I know I always come and go (And go),0
But it's out of my control,0
[Chorus: Post Malone],0
"And you'll be left in the dust, unless I stuck by ya",1
"You're the sunflower, I think your love would be too much",1
"Or you'll be left in the dust, unless I stuck by ya",1
"You're the sunflower, you're the sunflower (Yeah)",1
