line,annotated
[Intro](Spoken),0
One-double-oh-seven (100.7),0
This is for you fellas,0
Ha ha ha,0
Something I cooked up the Dope House,0
In my kitchen ha ha ha yeah,0
[Verse One],0
Roll Cadillacs never lie on raps,0
Smoke killer herb till my lungs collapse,0
Lost two grand last night shooting craps,0
The I hit the Ritz and bought a few laps,0
Just got a letter from my old best friend,0
Doing twenty-five in the federal pen,0
Wanna come home but he said until then,0
Could I look over his three children,0
They wake em up at five am for Fruit Loops,0
Draped in white overalls and black boots,0
Used to drive a Lac sipping gin and juice,0
Now we need money for some chips and soups,0
Run around town with a sack of rocks,0
Polo shirt with the matching socks,0
Mom I promise one day I'mma stop,0
I'mma grow up and be a astro-naut,0
[Hook],0
I'm on the Mexican radio (radio radio),0
I'm on the Mexican I-Oh radio (radio radio radio),0
I'm on the Mexican radio (radio radio),0
I'm on the Mexican I-Oh radio (radio radio radio),0
[Verse Two],0
Now daddy come first and daddy come next,0
"Daddy represent that Screwston, Tex",0
Silly punks jealous of the S-P-Mex,1
But your whole crew should be wearing Kotex,1
I'mma get by and I'mma get high,0
Thirteen five I'mma let my birds fly,1
Everybody knows that my back is not dry,1
If you say it is you a d-d-damn lie,0
Rolling through life like a tumbleweed,0
I'm the young pres of my company,1
Home catching hell cause I love my weed,0
Baby can you please let your husband breathe,0
Trying to dodge death and trying to dodge jail,0
Old damn friends trying to do my gal,0
People use to call me a bum from hell,0
Laughed at my car when my muffler fell,0
[Hook],0
I'm on the Mexican radio (radio radio),0
I'm on the Mexican I-Oh radio (radio radio radio),0
I'm on the Mexican radio (radio radio),0
"Fa sho', fo sheezy",0
I'm on the Mexican I-Oh radio (radio radio radio),0
[Verse Three],0
Pull another bud from the fat ass dime,0
Grippin wood grain let the seat recline,0
Got the Asian girl with the big behind,1
Take her to the telly and she love me long time,1
Remember when I begged you to buy my tapes,0
Now I buy cribs on the sides of lakes,0
Pray to the Lord and ask why they hate,0
Cuz they got the nuts 'bout the size of grapes,0
Twenty-two inches on my dually 2 ton,0
And the candy paint cost eighty-five hun,0
Even if I'm in my swimming pool having fun,0
Still I stay strapped with the waterproof gun,0
I'm asking you please can you pray for me reverend,0
When I die will I go to heaven,0
Trying to count the tvs in my car I got eleven,0
Pioneer read one-double-oh-seven,1
[Hook],0
I'm on the Mexican radio (radio radio),0
I'm on the Mexican I-Oh radio (radio radio radio),0
I'm on the Mexican radio (radio radio),0
I'm on the Mexican I-Oh radio (radio radio radio),0
[Outro](Spoken),0
The day is here,0
What up baby,0
Hustle Town,0
Two double 0 one hun,0
And it just don't quit,0
No it just don't stop,0
Chunk duce,0
Blow truce,0
