line,annotated
[Intro],0
"So, you right",0
"Yeah, Gunner",0
[Verse],0
"Ayy, ready to die",1
But I can't I'm too alive,1
Should've killed me when they tried,0
Couldn't see me in the skies,0
"When you camouflaged, eating pad thai, hahaha",0
I don't get regular high (nah),0
I ain't no regular guy (no),1
"I think I want the entire planet, you can keep the American Pie (hey)",0
And you know I never lie,0
I kept the same number (ahah),0
So when you call me (what?),0
"I pick up and say, ""fuck you"" (damn)",0
"And I say it to your face bitch, you can run and tell it to the clique (clique)",0
Two nines in the waist (ayy),1
My gun and my dick,1
"Watch, I put it in reverse",0
Put that pussy in a hearse,0
Watch me murder with a verse,0
Put these rappers in the dirt,0
"Mirror, mirror on the wall",0
Who the realest of 'em all? (who?),0
You already know the answer,0
"Top Gun, fuck 'em all (ayy)",0
Y'all got ulterior motives (motives),0
My interior designer put them cameras all around,0
"So let me find out you creeping,",0
I come and split your shit like Moses,1
My exterior is frozen,0
"I'm from Cleveland, we the coldest",0
"So it's no coincidence that when you try to take a pic, it's too much ice for you to focus (ugh)",0
"Riding shotty 'cause I got to roll this dope, it's a fast road (skrrt)",1
(get off me),1
"She got body, she look like a centerfold",1
"and her ass swole (she got it, she got it, ayy), yeah",0
Feel like Gotti how I pull up on your block smoking Castro (skrrt),1
"Ayy, never hesitate to say it to your face, I'm a asshole (ayy, ayy, ayy, ayy, ayy)",0
"Riding shotty 'cause I got to roll this dope, it's a fast road (skrrt)",1
