line,annotated
[Couplet 1],0
"Tournée chez oi-t, j'suis en sold-out",0
"Gros big up à mes loups, à mes soldats",0
Mes négros dans la mêlée,0
"Black, blanc, beurre, cherche pas, tout est félé",0
J'ai la carte gold dans la veste en jeans (en jeans),1
"J'fais l'bail, j'ai la moula qui rend amnésique",0
(ma gueule),0
En tête de leur classement,0
"N'importe quelle période, on m'dit, faut qu'j'les démonte",0
"Eh ! Fils, fuck le fisc",0
"J'ai payé mes impôts, qu'on me laisse tranquille",0
(paw paw paw paw),0
Eh ! Ces batards m'ont pas loupé,0
"Ils ont niqué mon bénéfice, nique sa mère, j'ai pas coulé",0
"Même en déplacement, j'suis à domicile",1
"Afro Trap, partie 9 pour les autres si ils tentent tentative d'homicide",0
"C'est d'la balle, j'ai un brolique dans la gorge frère",0
"C'est pour les reufs de Fleury, mes frérots de Nanterre",0
[Refrain],0
"Eh ! L'équipe m'a dit : ""MH', tu peux l'faire""",0
"L'équipe m'a dit : ""MH', tu peux l'faire""",0
"Rien ne peut m'arrêter, même tes barillets",1
"Rien ne peut m'arrêter, même tes barillets",1
"Et que pour ça il faut les wet, faut les wet, faut les wet, il faut les wet",1
Au passage je mettrai même des balayettes (des balayettes),0
"Faut les wet, faut les wet, faut les wet, faut les wet",0
"Faut les wet ma gueule, faut les wet, faut les wet",0
[Couplet 2],0
"La grosse Cadillac, un jour je l'aurai",0
"J'arrive au bled, on parle de oi-m comme les Bolloré",1
"J'ai pas tourné la page, j'ai même pas eu le bouquin",0
"Un milieu d'requin, moi même j'suis un requin",0
Que Dieu bénisse la Moula Gang et ceux qui tendent leurs oreilles,1
Que Dieu bénisse la Moula Gang et ceux qui tendent leurs oreilles,1
"Trop de mala chez moi, tout est dans le comportement",0
"Trop de mala chez moi, tout est dans le comportement",0
"Un, dos, tres, prends le",0
"Ramène un KTM, ici les tits-pe vont le ver-le",1
"Cette année, j'graille tout, me cassez pas les lles-coui",0
"MH' a plié ça, une habitude, c'est pas du nouveau",0
J'fais des pésos,0
(j'fais des pésos),0
", j'fais des euros",0
(j'fais des euros),0
"J'fais des yen, j'fais des dollars, j'fais d'la moula",0
(j'fais d'la moula),0
J'fais des heureux,0
(j'fais des heureux),0
", c'est pour mes négros",0
(pour mes négros),0
"J'ai pas quitté la zone, 19 c'est mon réseau",0
[Refrain] *2,0
"L'équipe m'a dit : ""MH', tu peux l'faire""",0
"L'équipe m'a dit : ""MH', tu peux l'faire""",0
"Rien ne peut m'arrêter, même tes barillets",0
"Rien ne peut m'arrêter, même tes barillets",0
"Et que pour ça il faut les wet, faut les wet, faut les wet, il faut les wet",0
Au passage je mettrai même des balayettes (des balayettes),0
"Faut les wet, faut les wet, faut les wet, faut les wet",0
"Faut les wet ma gueule, faut les wet, faut les wet",0
[Outro],0
Haha,0
"Afro Trap, partie 9",0
"Faut les wet, faut les wet et faut les wet",0
Houhou,0
Ratata,0
Paw paw paw paw paw paw,0
