line,annotated
[Couplet 1],0
"On veut tous de l'or et du, cash",0
"Sans perdre la tête mais dehors, c'est dur",0
"Et ouais, mamen, en perspective, de grosses blessures",0
Et vu que j'fais pas partie d'ces sales warriors,1
J'ai décidé d'noyer mes peurs dans cet aquarium,1
La fumée grise fait qu'je vois pas l'ciel,1
3-4 cierges pour faire sauter le cadenas d'ma boite crânienne,1
Des idées noires et des pleurs à partager à côté des rats,0
Qui ont raté leurs vies et qui espèrent qu'je foire la mienne,0
Un choix d'carrière où la réussite est souvent inaccessible,1
"Malgré ça, j'veux pas partir en courant ni lâcher prise",1
"Quand j'rappe, j'adore la vie",0
J'peux libérer la bête interne enfermée dans ma cage thoracique,1
"J'suis sur la corde, le vide me terrifie, j'tente pas l'acrobatie",1
Mais j'me cramponne car j'ai peu d'équilibre,1
J'veux décrocher la Lune mais j'ai peur d'voir les étoiles,1
J'dois m'prendre en main,1
Suffit pas d'attendre et d'croiser les doigts,1
J'suis un d'ces autistes dingues de Rap,0
J'fais ce truc à fond car j'aime ce truc,0
"Et ouais, c'est aussi simple que ça",0
[Refrain],0
"Je m'égosille bien, je crache tous mes songes",1
"Sur la mélodie et ouais, c'est aussi simple que ça",1
"Feuille et stylo, un tas d'joints sur la table",1
"Pas besoin d'plus, et ouais, c'est aussi simple que ça",1
"Je m'égosille bien, je crache tous mes songes",0
"Sur la mélodie et ouais, c'est aussi simple que ça",0
C'est aussi simple que ça,0
"Hey, yo, frérot, c'est aussi simple que ça",0
[Couplet 2],0
Et j'brûle mes chances en cramant ce gros cierge,1
J'me rends compte que j'suis du gibier,1
Qui s'entasse entre trop d'hyènes,1
"Dans ma chambre, je copiais mes milliers d'rimes sur mes feuilles",1
Mes peines seraient restées muettes sans la langue de Molière,1
"Mon phrasé provient des caves, obtient ses grades",0
"Prends moi pour un vaurien, c'est ça, bientôt, j'déguste le festin",0
"Et ouais, mec, je souris même si cette vie et moi",1
Sommes fait l'un pour l'autre comme chien et chat,1
"L'arc à Cupidon s'est perdu, y'a peu d'amour et d'fantaisie",1
"Les réponses, j'les ai pas trouvé dans les livres",0
"Caba sans pillon, mais rien d'grave",1
J'me suis jamais retrouvé à rouler sans permis,1
Cagoulé dans BX,1
", ce n'sont pas des vers mélancoliques",0
Même si j'ai l'air endormi,0
Et que j'essaie d'être le plus fainéant possible,0
"Allez, on s'barre, prends l'GPS et mets d'l'essence aussi",0
"Cette vie mérite une fessé, j'suis pressé d'la péter en doggy",1
[Refrain],0
"Je m'égosille bien, je crache tous mes songes",1
"Sur la mélodie et ouais, c'est aussi simple que ça",1
"Feuille et stylo, un tas d'joints sur la table",0
"Pas besoin d'plus, et ouais, c'est aussi simple que ça",0
"Je m'égosille bien, je crache tous mes songes",0
"Sur la mélodie et ouais, c'est aussi simple que ça",0
C'est aussi simple que ça,0
"Hey, yo, frérot, c'est aussi simple que ça",0
[Couplet 3],0
"Je m'enfume, j'cogite sur l'banc, j'suis très perplexe",0
"Et ouais, mes rêves se sont pendus au fil du temps",1
"C'est sûr, c'est chiant d'faire parti des gus méfiants",0
Qui dégustent les stupéfiants,0
Loin d'tes soirées et d'ces putes déviantes,0
"Depuis qu'je suis minus, j'perds mon temps",1
Comprends que j'sois au rendez-vous à la bonne heure,1
Si tu payes comptant,1
"J'aime noyer mes peines, j'ai fait qu'festoyer ces semaines",1
"Mais l'truc, c'est qu'plus tard",1
Y'aura personne pour m'nettoyer les fesses,1
"J'ai fait que m'éloigner, c'est vrai, j'ai peur de bâcler l'futur",1
A force de vouloir déployer mes ailes avec une plume,1
"Cannabis et amertume, au secours, j'suis trop saoul",1
Devant la porte et j'arrive pas à viser la serrure,1
Paralysé par ces trucs qui rendent fou,0
Enfermé dans cette étrange routine,1
Mes textes servent à tapisser ma cellule,1
"Mesdames, messieurs, j'voulais pas ça, c'est pas sérieux",0
J'me dégrade et j'crâme des grammes les yeux rouges écarlates,1
"J'suis pas fou, juste un jeune d'aujourd'hui",0
"Et l'quotidien me lasse et ouais, mon pote",0
C'est aussi simple que ça,0
[Refrain],0
"Je m'égosille bien, je crache tous mes songes",1
"Sur la mélodie et ouais, c'est aussi simple que ça",1
"Feuille et stylo, un tas d'joints sur la table",0
"Pas besoin d'plus, et ouais, c'est aussi simple que ça",0
"Je m'égosille bien, je crache tous mes songes",0
"Sur la mélodie et ouais, c'est aussi simple que ça",0
C'est aussi simple que ça,0
"Hey, yo, frérot, c'est aussi simple que ça",0
[Outro],0
"Caballero, Bruxelles et tu l'sais",0
"Les Corbeaux, frérot",0
"Et ouais, c'est aussi simple que ça",0
"Blackared, Aaron,",0
Samuel,1
", ça dit quoi, hein ?",0
"Hé yo, les gars, c'est aussi simple que ça",0
Passe un spliff pour le,0
Black Syndic',1
J.C.R,1
",",0
Exodarap,1
", les Experts",0
Pour,0
"Neshga, La Smala",1
",",0
Lomepal,1
",",0
Philly Phaal,1
Hologram' Lo,1
",",0
Kids Of Crackling,1
",",0
Mani Deïz,1
C'est aussi simple que ça...,0
Paroles rédigées et annotées par le communauté Rap Genius France,0
