line,annotated
(Demon Voice),0
Nu Jersey Devil,0
(the game),0
Yeah muthafuckers,0
It's the muthafuckin Game,0
"Gu, gu,...gu,gu,gu,gu, G-Unit",1
I got a hundred guns and a hundred clips,0
Nigga I'm in New York (New York),0
Wit a hundred Bloods and a hundred Crips,0
Whenever I'm in New York (New York),0
"I got a hundred guns and a hundred clips Nigga, I'm in New York (New York)",0
Ride wit a hundred Bloods and a hundred Crips,0
Whenever I'm in New York (New York),0
Everybody wanna know why he got beef,0
Cause in my dreams I talked to 'Pac and B.I.G,0
Got on the plane hopin that the NYC,0
It's me behind these bars like Chi-Ali,0
Niggas want me to D-i-e,0
"Been there, done that",0
Woke up from a coma on 3 I.V's,0
"Eyes on the throne, somebody in my seat",1
Fiddlin with rap like Miri Ben-ari,1
"I scoop up Swizz, drive thru the Bronx and get Jada on the phone",0
My next stop is Yonkers,0
"After that its Harlem, why?",1
Cause im a certified gangsta,1
And Jim Jones' throwin a Blood party,1
Red bandanas from 93rd to 115th and Lennox,0
It's the sequel to Menace,0
"Oh Lord, he done went O-Dog",1
Made 50's beef his and knocked 'em both off,1
[Hook],0
"New aftermath chain on, thats the bling",0
Stones yellow and black - he a Latin King,0
Mira me king ton el jefe Simone,0
Translation: I get money off ringtones,0
"King Blood, even though I used to sling drugs when I see snoop he tell me ""Keep doin your thing cuz""",0
I do it cause I love it,0
Do it for the niggas that don't know the difference between 'Chuck Taylors' and chuckers,0
I'm a gangsta tell Remy Martin I wanna fuck her,1
Thats what I call a championship game at the Rucker,1
Ya'll want beef? change the subject,1
You ain't got no stars like the flag of the Dominican Republic,1
After Angie's show I was finna to get the bus,1
And catch a cab to a house and ask any nigga hustlin,1
I ain't got to live in New York all my life to know the A and D train go to Washington Heights,1
[Hook],0
"Left the VMA awards, went back to the hood",1
Streets is talkin - 'Game got slapped by Suge',1
"False, I was face to face wit him",1
Media wanna criticize the Game,0
Like he had Ma$e wit him,0
He a hood nigga that ain't ever try to snake niggas,0
Walk thru the 5 boroughs never had jake with him,0
"Bake it how u want, ain't no cupcake in him",1
"Even Diddy know, I make the city glow",0
"Never had an album, never had his own video",0
I was sellin crack while Ja was watchin 50 blow,0
"White tee shirt, converse and my dickies on",0
Signed wit Dre recorded 150 songs,0
Now the fuckin hip hop police hatin,0
Tryin to run me outta New York like Anthony Mason,0
Nigga I'll come and erase you,0
Only nigga from california,0
That'll come for they tongue wit a razor,0
[Hook],0
