line,annotated
[Intro: 21 Savage],0
Power,1
The money and the fame make a monster,1
A monster,1
Power,1
The money and the fame make a monster,1
A monster,1
Y,0
"eah, yeah, yeah, ",0
yeah,0
", yeah",0
Y,0
"eah, yeah, yeah, yeah, yea",0
"h, oh
",0
"Yeah, yeah, yeah, oh",0
[Verse 1: Childish Gambino],0
"Feelin' so good, might smoke somethin' (Ayy)",0
"Hit it so good, might choke somethin' (Ayy)",0
"Might pull out, the game so weak",1
"Fuck it, you can go and have both of 'em",0
"Zone 6 nigga, I come from",1
"Neighborhood soundin' like, ""Pop, pop"" (Pop, pop)",1
"Pick 'em up, roll 'em out",1
All of that drip drip there got young boy drop drop (Drop drop),1
"Ayy ayy (Ayy ayy), oh (Oh)",1
Where that money go? (Go),1
I was livin' fast (Fast),0
They gon' watch 'em slow ('Em slow),0
"All these niggas got six figures, they won't miss an O (O)",0
"I'm gon' shoot they baby mama if I got the pole, oh, ayy (Ayy)",0
Bodyguards goin' through customs (Customs),0
Both of them boys got handguns,0
"'Cause most of your friends, can't trust 'em",0
Clout chasin' (Clout chasin'),0
Let me truth on the verse (Yeah),0
"If they paid you to do it, you don't gotta ask what you worth",1
"Me and Savage, we came from the dirt",1
"If you rappin' for money, you silly",1
"This shit ain't a milli', this shit is a hundred",1
The industry savage and most of you average,1
"Ain't 'fraid of no static, I'm bustin', I'm bustin'",1
"He might be an addict, he drinkin' that 'Tussin",1
"He know where you live, where you work, do you trust him? (Nope)",0
[Chorus: Childish Gambino &,0
21 Savage,0
],0
Power,1
The money and the fame make a monster,1
A monster,1
Power,1
The money and the fame make a monster,1
A monster (Low blow),1
[Verse 2: 21 Savage],0
"She below the belt, that's a low blow (Low blow)",1
She gon' try and blame it on YOLO (YOLO),0
Niggas out here tryna rap beef (Rap beef),0
I ain't givin' no free promo (No no),0
"He cuffin', he a cop like Robo (Robo)",1
I'ma pass her to the gang like Romo (Romo),1
"Brand new 'Rari, I'm solo (Solo)",0
Finna go shoppin' in SoHo (21),0
You could dump me in the middle of the ocean,0
I'm still comin' out dry (Dry),0
You can leave me in the jungle with bears and tigers,0
I'm comin' out fly (Fly),0
I'll take the stand for my brother,0
"Put my hand on the Bible, I'm still gon' lie (On God)",1
You can have all the fame in the world,0
"All the money in the world, won't stop no cry (Straight up)",0
Pain and the hunger made a savage (Savage),0
"Came from the bottom, disadvantaged ('Vantaged)",0
Then I started livin' my dreams (My dreams),0
That shit turned me to an addict (An addict),0
"It ain't 'bout the money, you can have it (You can have it)",0
"Shawty got a booty, I'ma grab it (I'ma grab it)",0
"In the fast lane, tryna dodge traffic (Skrrt skrrt)",0
But I ain't never dodged no static (On God),0
"War wounds, I got scars",1
(21),0
Teachers told me I wouldn't be nothin' but I went far (21),0
I could pay your salary for ten years with one car (21),0
"All the pain and all the struggle made a superstar (21, 21, 21)",0
[Chorus: 21 Savage],0
Power,1
The money and the fame make a monster,1
A monster,1
Power,1
The money and the fame make a monster,1
A monster,1
