line,annotated
[Intro],0
Turn you to a dancer,1
Yeah,0
"Internet Money, bitch",1
[Chorus],0
"I got black, I got white, whatchu' you want?",1
Hop outside a Ghost and hop up in a Phantom,1
"I know I’m boutta blow-oh-whoa, I ain't dumb",1
"They try to take my flow, I take they ass for ransom",1
I know that I'm gone,1
"They see me blowin’ up, now they say they want some",0
"I got two twin Glocks, turn you to a dancer",1
"I see two twin opps, leave 'em on a banner",1
"And I got two thick thots, wanna lick the gang, yeah",0
[Verse],0
"I got red, I got blue, whatchu' want?",1
"The Chanel, or Balenciaga, Louis and Vuitton",1
"She know I got the Fendi, Prada when I hit Milan",1
"I needed me a die or rider, I need me the one",1
"I started from the bottom, you could see the way I stunt",1
"I want all the diamonds, I want that shit to weigh a ton",1
"The opps, they tryna line me 'cause they hate the place I'm from",1
"But them niggas don't know me, they just know the place I'm from",0
I got lots of shawties tryna pull up to my place,1
But you ain't want me last year so just get up out my face,1
"They all up in my inbox, so I know they want a taste",1
"I know they want my downfall, lil’ nigga are you laced?",1
[Chorus],0
"I got black, I got white, whatchu’ you want?",1
Hop outside a Ghost and hop up in a Phantom,1
"I know I'm boutta blow-oh-whoa, I ain’t dumb",1
"They try to take my flow, I take they ass for ransom",0
I know that I'm gone,0
"They see me blowin' up, now they say they want  some",0
"I got two twin Glocks, turn you to a dancer",1
"I see two twin opps, leave 'em on a banner",0
"And I got two thick thots, wanna lick the gang, yeah",0
"I got black, I got white, whatchu’ you want?",1
Hop outside a Ghost and hop up in a Phantom,1
"I know I'm boutta blow-oh-whoa, I ain't dumb",1
"They try to take my flow, I take they ass for ransom",0
I know that I'm gone,0
"They see me blowin' up, now they say they want  some",0
"I got two twin Glocks, turn you to a dancer",1
"I see two twin opps, leave 'em on a banner",0
"And I got two thick thots, wanna lick the gang, yeah",0
