line,annotated
[Chorus],0
"Pussy say he want some beef, please run up (Please run)",0
"Boy, don't be a hero, boy, don't get fucked up (Fucked)",0
[Verse],0
I just caught a body in Hawaii on some mobbin' shit,0
Just popped like two perkies and got sloppy from my thotty bih',1
"Just bought a new pistol, my old pistol caught a body with it",0
Cl-Cl-Clenchin' with pistols 'cause niggas really on that poppin' shit,0
Don't you step on my Gucci slippers or I'ma have to pop your shit,0
"Re-Re-Red dot, hot boy shit, poppin' shit, we be droppin' shit",0
"My bitch head disgustin', let's fuck that bitch on some sloppy shit",0
"Bi-Bitch, choppa bullets rip up his guts, choppa do him sloppy bitch",0
"All my niggas eatin', we feastin' like it's Red Lobster",0
"I got partners that'll drop you, they be shootin' out the Mazda",0
See the black and blue and then we know that it's a oppa',0
"Don't want problems, they be on us 'cause they know we bout' that drama",0
"We be dubbed up like Osama, guns tucked up",0
"Somebody tell Demi Lovato ""Please, lemme' fuck.""",1
"Boy, this ain't no damn Muscato, this Tech in my cup",1
[Chorus],0
"Pussy say he want some beef, please run up (Please run)",0
"Boy, don't be a hero, boy, don't get fucked up",0
[Outro],0
"B-B-Boy, don't be a hero, boy, don't get fucked up",0
Don't get-Don't get-Don't get-Don't get fucked up,0
Don't get-Don't get-Don't-Don't get-Don't get-Don't-Don't-Don't-Don't get,0
Get-Get Get-Get fucked up,0
