line,annotated
[Hook 1: Wonder Mike],1
I said a hip hop the hippie the hippie,1
To the hip hip hop and you don't stop,1
The rock it to the bang bang boogie,1
"Say up jump the boogie to the rhythm of the boogie, the beat",1
[Verse 1: Wonder Mike],0
"Now, what you hear is not a test, I'm rapping to the beat",1
"And me, the groove, and my friends are gonna try to move your feet",0
"See I am Wonder Mike and I'd like to say ""hello""",0
"To the black, to the white, the red and the brown, the purple and yellow",1
"But first, I gotta bang bang the boogie to the boogie",1
Say up jump the boogie to the bang bang boogie,1
"Let's rock, you don't stop",1
Rock the rhythm that'll make your body rock,0
"Well so far you've heard my voice, but I brought two friends along",0
"And next on the mic is my man Hank; come on, Hank, sing that song",0
[Verse 2: Big Bank Hank],0
"Check it out, I'm the C-A-S-AN, the O-V-A and the rest is F-L-Y",1
"You see, I go by the code of the doctor of the mix and these reasons I'll tell you why",1
You see I'm six foot one and I'm tons of fun and I dress to a tee,1
You see I got more clothes than Muhammad Ali and I dress so viciously,0
"I got bodyguards, I got two big cars, that definitely ain't the whack",0
I got a Lincoln continental and a sunroof Cadillac,0
"So after school, I take a dip in the pool, which is really on the wall",1
I got a color TV so I can see,1
the Knicks,1
play basketball,1
"Hear me talking 'bout checkbooks, credit cards, more money than a sucker could ever spend",0
"But I wouldn't give a sucker or a bum from the Rucker, not a dime 'til I made it again",1
[Hook 2: Big Bank Hank],0
"Everybody go: Hotel, motel, whatcha gonna do today (say what?)",1
"Cause I'ma get a fly girl, gonna get some spank and drive off in a def OJ",1
"Everybody go: Hotel, motel, Holiday Inn",0
"You see, if your girl starts acting up, then you take her friend",0
[Post-Hook: Big Bank Hank],0
"Uh Master Gee, my mellow?",0
It's on you so what you gonna do?,0
[Verse 3: Master Gee],0
"Well it's on and on and on, on and on",1
The beat don't stop until the break of dawn,0
"I said M-A-S, a T-E-R, a G with a double E",0
I said I go by the unforgettable name of the man they call the Master Gee,0
"Well, my name is known all over the world",0
By all the foxy ladies and the pretty girls,0
I'm going down in history,1
As the baddest rapper there ever could be,1
Now I'm feeling the highs and you're feeling the lows,1
The beat starts getting into your toes,0
You start popping your fingers and stomping your feet,0
And moving your body while you're sitting in your seat,0
"And then damn, you start doing the freak",1
"I said damn, right outta your seat",1
Then you throw your hands high in the air,1
"You're rocking to the rhythm, shake your derriere",1
You're rocking to the beat without a care,0
With the sure-shot emcees for the affair,0
"Now, I'm not as tall as the rest of the gang",0
But I rap to the beat just the same,0
I got a little face and a pair of brown eyes,0
All I'm here to do ladies is hypnotize,0
"Singing on and on and on, on and on",0
The beat don't stop until the break of dawn,0
"Singing on and on and on, on and on",0
Like a hot ready to pop the pop the pop dibbie dibbie,0
"Pop the pop, pop, you don't dare stop",0
Come alive y'all gimme what you got,0
I guess by now you can take a hunch,1
And find that I am the baby of the bunch,1
"But that's okay, I still keep in stride",0
Cause all I'm here to do is just wiggle your behind,1
"Singing on and on and on, on and on",0
The beat don't stop until the break of dawn,0
"Singing on and on and on, on and on",0
Rock rock y'all get on the floor,0
[Hook 3: Master Gee],0
I'm gonna freak ya here I'm gonna freak you there,0
I'm gonna move you outta this atmosphere,0
[Post-Hook: Master Gee],0
Cause I'm one of a kind and I'll shock your mind,0
I'll put t-t-tickets in your behind,1
"I said 1-2-3-4, come on, girls, get on the floor",0
"Uh, come alive, y'all gimme what ya got",0
Cause I'm guaranteed to make you rock,0
"I said 1-2-3-4, tell me Wonder Mike what are you waiting for?",0
[Hook 1: Wonder Mike],1
I said a hip hop the hippie the hippie,1
To the hip hip hop and you don't stop,1
The rock it to the bang bang boogie,1
"Say up jump the boogie to the rhythm of the boogie, the beat",1
[Verse 4: Wonder Mike],0
Skiddlee beebop a we rock a scooby doo,0
"And guess what, America: we love you",0
Cause ya rock and ya roll with so much soul,0
You could rock 'til you're a hundred and one years old,0
I don't mean to brag I don't mean to boast,0
But we like hot butter on a breakfast toast,0
"Rock it up, uh, baby bubbah",0
Baby bubbah to the boogie the bang bang the boogie,0
"To the beat beat, it's so unique",0
"Come on, everybody, and dance to the beat",0
[Bridge: Intro sound: 16 measures],0
[Hook 1: Wonder Mike],1
I said a hip hop the hippie the hippie,1
To the hip hip hop and you don't stop,1
The rock it to the bang bang boogie,1
"Say up jump the boogie to the rhythm of the boogie, the beat",1
[Verse 5: Wonder Mike],0
I said I can't wait 'til the end of the week,0
When I'm rapping to the rhythm of a groovy beat,0
An attempt to raise your body heat,0
Just blow your mind so that you can't speak,0
To do a thing but a rock and shuffle your feet,0
And let it change up to a dance called the freak,1
And when ya finally do come into your rhythmic beat,0
Rest a little while so ya don't get weak,0
I know a man named Hank,1
He has more rhymes than a serious bank,1
"So come on Hank, uh, sing that song",1
To the rhythm of the boogie the bang bang the bong,1
[Verse 6: Big Bank Hank],0
"Well, I'm Imp the Dimp the ladies pimp",1
The women fight for my delight,1
But I'm the grandmaster with the three MCs,1
That shock the house for the young ladies,0
"And when you come inside, into the front",0
"You do the freak, spank, and do the bump",0
And when the sucker emcees try to prove a point,0
"We're treacherous trio, uh, with a serious joint",0
A from sun to sun and from day to day,0
I sit down and write a brand new rhyme,0
Because they say that miracles never cease,0
I've created a devastating masterpiece,1
I'm gonna rock the mic til you can't resist,0
"Everybody, I say it goes like this",0
Well I was coming home late one dark afternoon,0
Reporter stopped me for a interview,0
She said she's heard stories and she's heard fables,0
That I'm vicious on the mic and the turntables,0
