line,annotated
[Intro],0
"See, you judge me on my appearance, face value, innit",0
Don't know about the tax bracket,0
"But I know that I’m teabaggin' your favourite mug, hahaha",1
"They say, ""Gang shit""",0
I ain't about that gang shit,0
"I’m a solo wolf, lone wolf, eating up that gang shit",0
"Gang shit, the death of the gang",0
"Till your dead and buried, seen",0
[Verse 1: slowthai],0
"125, doin' up greaze (Doin' up greaze)",1
"Way too, way too, way too, way too",0
Way too deep (Way too sweet),0
Can't lace 95s (95s),1
Can't kiss my feet,1
All they do is chat breeze (Breeze),1
Right now I'm breezin' (Breeze),1
"Trainspottin', I got babies on my ceiling",1
"I’m steady plottin’, now I'm copin’ 'cause I'm eatin' (Belly full)",0
Remember when they wouldn’t let me in,0
Now their wage is just a day's per-diem (Per-diem),1
"Way too, way too, way too, way too, way too sweet",0
"From the fire rose a phoenix, where's the fire weed?",1
"From the ash stems a leaf, that's representing T",0
"And even when I die, I come back twice as legendary",1
Tears when I sit in the cemetery,0
"Flashbacks, flippin' packs, it was ketamine, huh",1
Now I'm feeling hoarse,1
"School of life, weren't no course",0
"You're a tourist, only roll with the purist,",0
Ace Ventura,1
[Chorus],0
Inglorious bastard (Bastard),1
"Phenomenal, abdominal (Phenominal)",1
"Put a hole in an obstacle, yeah",1
Inglorious bastard (Bastard),1
"Phenomenal, abdominal (Phenominal)",1
"Put a hole in an obstacle, yeah",1
Inglorious bastard,1
"Phenomenal, abdominal (Abdominal)",1
"Put a hole in an obstacle, yeah",1
Inglorious bastard (Bastard),1
"Phenomenal, abdominal (Abdominal)",1
"Put a hole in an obstacle, yeah",1
[Verse 2: Skepta],0
"Young boy with a hot head, I was on stage with the mash (Greaze)",1
Just in case somebody told me to suck my mum in the clash (Stupid),1
"Way too, way too, way too, way too gassed (Gassed)",0
"Heard man talk about drip, rudeboy, what you know about splash?",1
"What a beautiful murder, with a samurai sword, I slaughter (Shing)",1
"What you mean, ""what you mean""?",1
What you know about holy water?,1
"I stood at the altar, fuck a tab",1
"I do a whole sheet to myself, by myself",1
"Now these big problems just looking much smaller, yeah",1
"And it's just me, my laptop and my bank card (Charge)",0
I'm directing movies like Gaspar,1
I drive the wraith like it's Nascar (Eer),1
I love the look on their faces,0
When they look in the whip and it's a black star,0
That's for all the jokes about the jam jar (Wasteman),1
"You talk about Sk Level, that's top floor",0
Will I ever come down? I'm not sure,1
"Look in the bag, I got lots more (Mmm)",1
"She said that I should take my shades off, I was like, ""What for?""",1
"Rich boy, got accounts off-shore",0
Everybody come in and close the door,0
[Chorus],0
Inglorious bastard (Bastard),1
"Phenomenal, abdominal (Phenominal)",1
"Put a hole in an obstacle, yeah",1
Inglorious bastard (Bastard),1
"Phenomenal, abdominal (Phenominal)",1
"Put a hole in an obstacle, yeah",1
Inglorious bastard,1
"Phenomenal, abdominal (Abdominal)",1
"Put a hole in an obstacle, yeah",1
Inglorious bastard (Bastard),1
"Phenomenal, abdominal (Abdominal)",1
"Put a hole in an obstacle, yeah",1
