line,annotated
[Verse 1: Andre 3000],1
(Cannon),1
So I'm watchin' her fine ass,1
"Walk to my bedroom, and thought to myself",1
"""That's the shape of things to come""",1
"She said, ""Why you in the club, you don't make it precipitate?",1
"You know, make it rain when you can make it thunderstorm?""",1
"I'm like, ""Why?"" The world needs sun, the hood needs funds",1
There's a war going on and half the battle is guns,1
How dare I throw it on the floor,1
When people are poor,1
"So I write like Edgar Allen to restore,",1
got a cord,1
Umbilical attached to a place that can't afford,1
"No landscaping, or window draping",1
"This old lady told me, if I ain't got nothin' good, say nathan",1
That's why I don't talk much,1
"I swear it don't cost much, to pay attention to me",1
"I tell like it is, then I tell it how it could be",1
The hood be requesting my services,1
"Oh don't get nervous, it's step yo game up time",1
These ain't them same old rhymes,1
Designed to have you dancin' in some club,1
Niggas ride to me women be off in they tub,1
"Ex-foliating with they poms-poms, yelling, ""Go 3000!""",1
I'm in my whatever,1
"bumpin' N.W.A, 100 Miles &",1
Runnin' Runnin' Runnin' Runnin',1
"Summon, woman, come in",1
"Sit down, heard you need some plumbin'",1
"Done in,",0
I'm in,1
a swell mood,0
A rather swole mood,1
Until she told me that she told dude,1
"That she'll be back, she's going to the store",1
"I didn't know she had a boyfriend, so the door",1
"I pointed her to,",1
"I said, ""Call me when ya'll break up""",1
"""I don't fuck nobody bitch",1
"And never owned a Jacob,"" know what time it is",1
Nigga just tryin' to live like a nigga supposed to live,0
"If I still drank that malt liquor, I'd pour the beer",1
On the ground for niggas not around;,1
"I started off starvin', now they got me out here Brett Favre'n",1
Trynna' see if I still got it... (got it...),1
"I guess it's like a bike, think about it...",1
[Verse 2: Big Boi],0
"So I peep this bitch in V.I.P, I used to clip like Rob the barber",0
"It seems she couldn't shape up, cupcake her, I didn't bother",1
"She's a follower a hell of a swallower, not a leader",1
"Got a 1st, 2nd, 3rd, and 4th string, I didn't need her",0
I didn't mean to treat her like she was the main feature,0
"Presentation, heard ya's a traitor",0
"To the situation, more like a hassle",0
Because she had no keys to the castle,0
The queen sits on the throne,0
While this ho ride down Old National,0
(ZOOM) gon' head' ho beat ya feet,0
DR-DR-Drop down and get yo eagle on freak,0
We ever-so-discreet with this meet,1
Got a whole lot to lose if paparazzi,1
"Ever shot or shoot we, meaning me and you",1
Us together in the lens,1
"My ends would be gone just like some ""Dro in the Wind""",1
Told da ho you gonna win sho' 'nuff we gon' pretend,0
"To the land of make believe,",0
now come on and hit this Hen...,1
Taking shots to the neck,1
Now that's love in ya mou-outh,1
Now we're Aphilliates,1
so don't give me the,0
Gangsta Grill,1
No Drama it makes no sense,0
I got a mean ass backhand,0
and a (Cannon) that don't miss,1
Bitch!,0
