line,annotated
[Intro: Playboi Carti],0
"Yo Pi'erre, you wanna come out here?",1
"Yeah, yeah",0
"Yeah, yeah, yeah",0
"Yeah, yah",0
[Chorus: Playboi Carti],0
"I'm on that toke shit (Yeah), I'm on that toke shit (Yeah)",1
"I'm on that toke shit (Yeah), I'm on that toke shit (Yeah)",1
"I'm on that toke shit (Yah), I'm on that toke shit (Yeah)",1
"I'm on that toke shit (Yeah), I'm on that toke shit (Yeah)",1
"I'm on that toke shit (Yah), I'm on that toke shit (Yah)",1
"I'm on that toke shit (Yeah), I'm on that toke shit (Yah)",1
"I'm on that toke shit (Yeah), I'm on that toke shit (Yah)",1
[Verse 1: Playboi Carti],0
"I'm on that slatt shit, I make it float bitch (Yeah)",0
"I'm on that slime shit, gun to your neck, bitch (Slatt)",0
"I'm on them nines bitch, they ain't goin' for shit (Nah)",0
Lost a hunnit thousand that ain't hurt shit,0
It cost a hunnit thousand for my necklace,0
Broke a hunnit thousand hearts quick,0
Break a hunnit thousand down quick,0
Bust down Rollie with the kick,1
Bust down AP look like dis,1
They ain't never met a boy like dis,0
"Ayy, I'm freestylin', boy, I'm makin' hits",0
"Callin' up the trap, boy, I'm homesick",0
I got these niggas pissed (Yah),0
[Chorus: Playboi Carti],0
"I'm on that toke shit (Yeah), I'm on that toke shit (Yeah)",1
"I'm on that toke shit (Yeah), I'm on that toke shit (Yeah)",1
"I'm on that toke shit (Yah), I'm on that toke shit (Yah)",1
"I'm on that toke shit (Yeah), I'm on that toke shit (Yeah)",1
"I'm on that toke shit (Yah), I'm on that toke shit (Yah)",1
"I'm on that toke shit (Yeah), I'm on that toke shit (Yah)",1
"I'm on that toke shit (Yeah), I'm on that toke shit (Yah)",1
[Verse 2: G Herbo],0
"Ayy, ayy, you on that hoe shit",0
I'on fuck with hoe niggas,0
Ain't tryna kick it witcha,0
I stay out hoes business,0
"Pull up in Rolls, whippin'",1
"Fuck 'round, let poles hit him",1
"Gone off the percs, trippin'",0
"Who do you work with, no limit?",0
Now y'all up in surgery thinking at first how he just was in perfect condition,0
"I pop out with that 30, I'm gon' berserk if you put me in certain positions",1
"And I'm in that Vert, switchin'",0
Lanes on all you bitches,0
"Hell nah, I'm ballin' on you bitches",0
I John Wall you bitches,0
"Yeah, as you can tell that pasto got me soundin' like I got asthma",0
"Yeah, as you can tell there's a S on the back, that mean my car go faster",1
"You look broke, bastard",0
"FN, I tote plastic",0
Everything automatic,0
Two hunnit on this Aston,0
Still tote the Glock in traffic,1
"Run up on me, I'm blastin'",0
[Chorus: Playboi Carti],0
"I'm on that toke shit (Yeah), I'm on that toke shit (Yeah)",1
"I'm on that toke shit (Yeah), I'm on that toke shit (Yeah)",1
"I'm on that toke shit (Yah), I'm on that toke shit (Yeah)",1
"I'm on that toke shit (Yeah), I'm on that toke shit (Yeah)",1
"I'm on that toke shit (Yah), I'm on that toke shit (Yah)",1
"I'm on that toke shit (Yeah), I'm on that toke shit (Yah)",1
"I'm on that toke shit (Yeah), I'm on that toke shit (Yah)",1
