line,annotated
[Intro: B.O.W.],0
"Freestyler,",1
rock the microphone,1
Straight from the top of my dome,1
"Freestyler,",1
rock the microphone,1
Carry on with the freestyler,0
[Verse 1: B.O.W.],0
I got to throw on and go on,0
"You know I got to flow on, selectors on ya, radio play us",1
Cause we're friendly for ozone but that's not all so hold on,1
"Tight as I rock the mic right, oh, excuse me, pardon",1
As I synchronize with the analysed upcoming vibes,1
"The session, let there be a lesson, question",0
You carry protection,0
or will your heart go on,1
"Like Celine Dion,",1
Karma Chameleon,1
[Chorus: B.O.W.],0
"Yeah, straight from the top of my dome",0
"As I rock-rock, rock-rock, rock the microphone",1
"Yeah, straight from the top of my dome",0
"As I rock-rock, rock-rock, rock the microphone",1
"Yeah, straight from the top of my dome",0
"As I rock-rock, rock-rock, rock the microphone",1
"Yeah, straight from the top of my dome",0
"As I rock-rock, rock-rock, rock the microphone",1
[Verse 2: B.O.W.],0
"Styles,",0
steelos,1
",",0
we bring many kilos,1
So you could pick yours,1
", from the various",0
"Ambitious, nutritious, delicious, delirious or vicious",0
"Just tell us, we deliver anything",0
From acappellas to,0
best sellers,1
", suckers get jealous",0
"But they're soft like marshmallows,",0
you know they can't handle us,1
"Like Debbie does Dallas,",1
"yeah, we come scandalous",0
"So who the fuck is Alice, she from the Buckingham Palace?",1
[Chorus: B.O.W.],0
"Yeah, straight from the top of my dome",0
"As I rock-rock, rock-rock, rock the microphone",1
"Yeah, straight from the top of my dome",0
"As I rock-rock, rock-rock, rock the microphone",1
"Yeah, straight from the top of my dome",0
"As I rock-rock, rock-rock, rock the microphone",1
"Yeah, straight from the top of my dome",0
"As I rock-rock, rock-rock, rock the microphone",1
[Bridge: B.O.W.],0
"Freestyler,",1
rock the microphone,1
Straight from the top of my dome,1
"Freestyler,",1
rock the microphone,1
Carry on with the freestyler,0
[Chorus: B.O.W.],0
"Yeah, straight from the top of my dome",0
"As I rock-rock, rock-rock, rock the microphone",1
"Yeah, straight from the top of my dome",0
"As I rock-rock, rock-rock, rock the microphone",1
"Yeah, straight from the top of my dome",0
"As I rock-rock, rock-rock, rock the microphone",1
"Yeah, straight from the top of my dome",0
"As I rock-rock, rock-rock, rock the microphone",1
