line,annotated
[Intro],0
"Turn that beat, the music up",0
"I gotta fight this, I wanna fight the music, on this one",0
I was gonna write you a poem today,0
"But I was like fuck it, I was feelin' myself, you know?",0
"Tha Biz, Tha Bizness",0
[Hook],0
"Illest bitch alive, illest bitch alive",0
"Yeah, that my sister and I'm so proud the way she hold it down",1
"Illest bitch alive, realest bitch around",1
"Pray you richer in confidence when I'm paying you mind, look",1
"The illest bitch alive, realest bitch alive, yeah",1
"One time for the illest bitch alive, illest bitch alive, hold up",1
[Verse 1],0
"Working out 9-to-5, keeping them babies fly",1
"Know the time, know what's like, no one notice your plight",0
"No one notice your struggle, no one know what it's like",0
"How you hold in emotion, nine months while holding in life",0
"Man straight and no fucking, women's pain got her stressing",0
"I can't touch her, so for pleasure, I get special attention",0
"Yeah this the illest bitch alive, I love her freaky side",0
"And the deeper that mean she get the sweeter, just rise",0
[Hook],0
"For that illest bitch alive, illest bitch alive",0
"Yeah, that my sister and I'm so proud the way she hold it down",0
"Call her that illest bitch alive, realest bitch around",0
"Pray you richer in confidence now I'm paying you mind, ohh",0
"Illest bitch alive, realest bitch alive, hah",0
"One time for the illest bitch alive, illest bitch alive, yeah, look",0
[Verse 2],0
"Baby father bullshittin', you two don't even speak",1
"Ain't seen his seed in 14 days, that nigga too weak",1
"Couple shy of a month, I ain't running you up",0
"When it be too loose or you be too late, we ain't tying no knot",0
And I know it's double standards when you fucking with us,0
But I pray these everlasting groupies don't fuck up this love,0
"New Louboutins when she dressin', Louboutin, please correct me",0
"Stretch marks, make her self-conscious, I kiss 'em when we sexing",0
"Yes it's the illest bitch around, flawless and brown",0
"Smoking loud, blowing down when the law ain't around",1
"When it comes to underwater, I get nautical shawty",0
Yeah you leavin' alone but came here with multiple shawty,1
[Hook],0
"Yes it's that illest bitch alive, illest bitch alive",0
"Yeah, that my sister and I'm so proud how she hold it down",0
"Call her that illest bitch alive, realest bitch around",0
"Pray you richer in confidence now I'm paying you mind, ohh",0
"Illest bitch alive, realest bitch alive, hah",0
"One time for the illest bitch alive, illest bitch alive",0
[Outro],0
"Fuck it though, I got a little bit for her, heheh",0
And I promised myself I wouldn't tell you this shit today,0
"But, tomorrow's uncertainty promotes the urgency in this shit I'ma say",0
Perfection doesn't exist if it doesn't consume her,0
"And the truth hurts that this world's mine but, the womb's hers",0
"Ms. Mother Nature, I pray that our daughter's carry and favor your genes",0
"And when you take off your jeans, you get all the me that you need, heh",0
That you allow me to work it 'til you know what your actual worth means,0
"And for what it's worth, I hope a couple words can help you see",0
"The illest bitch alive, illest bitch alive, uhh",0
"Illest bitch alive, illest bitch alive",0
