line,annotated
[Andy Samberg],0
Yo! It's The Lonely Island,1
We got my man Jorm,1
Kiv's in the house,1
"And me? You know who the ""f"" I am",1
"And if not, let me spell it out",1
[Verse],0
They call me,1
D-U-D-E-T-H-A-T,1
H-A-S-S-E-X,1
W-I-T-H-P-I-G-S-F-O-R-M-O-N-E-Y­,1
B-U-T-O-N-L-Y-A-S,1
A-S-I-D-E-T-H-I-N-G-R-I-G-H-T,1
N-O-W-comma-I-apostrophe-­M,1
J-U-S-T-S-H-O-R-T-O-N-C-A-S-H,1
A-N-D-H-A-V-E-I-R-O-N-S-I-N­-T-H-E,1
F-I-R-E-B-U-T-I-N-T-H-I-S-E-C-O-N-O-M-Y,1
I-T-apostrophe-double-L-H-A­-V-E-T-O-D-O,1
M-Y-N-A-M-E-I-S... Lenny!,1
(What! What! What! What!),1
[Jorma Taccone],0
"No wait, that's gross",1
