line,annotated
[Intro: Baka Not Nice],0
Murda on the beat so it's not nice,1
[Chorus: Yung Bans &,0
Ski Mask The Slump God,0
],0
"Yeah, gang, bitch, I'm with the gang (Bans)",0
"With the squad, gang, got the whole squad, ayy",1
(Gang),0
"Yeah, push up on them niggas, let my nuts hang (Hang)",0
"Yeah, ridin' with the 40 with the fuckin' flame, huh (Fuckin' flame)",0
"And I got the SCAR (SCAR, yup)",1
Y'all niggas don't want war,0
"(Pew, water!",0
),0
Y'all niggas don't want war,0
"(War, war)",0
What you came here for?,0
"(War, ",0
yeah),0
"I'm in-I'm in Tilted Towers (Ooh, Tilted Towers)",1
"
(Yeah, ",0
shout-out my,0
", huh, ooh) Look like",0
Austin Powers,1
(huh),0
"Get your bitch plowing, Diamonds with the shower (Uhh, ok)",0
[Verse 1: Ski Mask The Slump God],0
Keep a lot of chicken I'm Popeyes'd up,1
Doubling it up like I do my cup,1
Boogie Bomb down when I'm with your slut,1
She be acting like a squirrel tryna get my nut,0
Thinkin' I am Bans in a new Benz truck (New Benz),1
"And I bought a crib, nigga get your land up (Land up)",0
"Gucci feather slipper, so I'm walking on duck (On duck)",1
"And I'm not tryna fuck, 'cause I only want suck",0
My pockets as fat as Wario (Wario),1
And he's tryna see how far he go (Far he go),0
Pickin' out a hoe like eenie meenie mo,0
When they like a nigga like a video on Vevo,0
You could get jammed up like a big toe,0
"Give your ass a Stitch, but no Lilo",1
"Your girl is a bird, yes on the d-low",0
"'Cause she act like an ostrich, gimme deep throat (Mm-hmm)",0
"We could make a deal, Rumpelstiltskin (Stiltskin)",1
But I keep the metal like a beer can (Beer can),1
"Think you're gonna rob me, nigga think again (Think again)",1
"How much is you tryna make, a billion (A billion!)",1
Stack it all the way up to the ceiling (Ceiling),1
Like I'm Rockefeller in the building (Building),0
"What is this feeling that I'm feeling (Feelin', I'm feelin')",0
Feeling the bitch pussy on my foreskin (I'm feelin'),0
[Chorus: Yung Bans],0
"Yeah, gang, bitch, I'm with the gang",0
"With the squad, gang, got the whole squad, ayy",0
"Yeah, push up on 'em niggas, let my nuts hang",0
"Yeah, ridin' with the 40 with the fuckin' flame, huh (Fuckin' flame)",0
And I got the SCAR,1
Y'all niggas don't want war,0
Y'all niggas don't want war,0
What you came here for? (Yeah),0
"I'm in Tilted Towers (Ooh, Tilted Towers)",1
Look like,0
Austin Powers,1
(Huh),0
Get your bitch plowing,0
Diamonds with the shower,0
[Verse 2: Yung Bans],0
Pull that choppa out my jeans,0
Spray that nigga like Febreze,1
Heard lil' bro was talkin' shit,0
I'ma push up before he leave,0
Nigga why you tryna play?,0
Like you can't get touched,0
'Cause we ran up on your squad and they all got bust,0
One on one the gang and they said I trust,0
Dog a nigga's slut I'ma make her blush,0
You can see that I'm the shit I got in Flush,1
"My whole gang crush, you talkin' smoke we bustin'",0
[Verse 3: Lil Yachty],0
"Gang (Gang), gang",0
"Pull up with a stupid stick, baby, let them toolies tick",0
"Hope you brought your cooling kit, talking down we poppin' shit",0
"Kick 'em in a mosh, my bitch geeked off Asher Roth",0
"Baby stop that talkin', all that talkin' make me soft",0
"Piercings on her nipples, how 'bout I hop in Lacoste",1
"Drippin' too much sauce, jumpin' in the pussy, it's a wishing well",0
"Hope you wish me well, keep a AK 'cause these niggas hell, Lil Boat",0
[Chorus: Yung Bans],0
"Yeah, gang, bitch, I'm with the gang",0
"With the squad, gang, got the whole squad, ayy",0
"Yeah, push up on 'em niggas, let my nuts hang",0
"Yeah,",0
ridin' with the 40,1
"with the fuckin' flame, huh (Fuckin' flame)",0
And I got the SCAR,1
Y'all niggas don't want war,0
Y'all niggas don't want war,0
What you came here for? (Yeah),0
"I'm in Tilted Towers (Ooh, Tilted Towers)",1
Look like Austin Powers (Huh),0
Get your bitch plowing,0
Diamonds with the shower,1
