line,annotated
[Intro: Eminem &,0
"Royce Da 5'9""",0
],0
"""I've always looked at battle rap as competition or war, and the main objective is to destroy, completely fuckin’ obliterate your opponent by saying anything and everything, whatever the fuck you can, to get a reaction from the crowd. So nothing's off limits.""",1
I need you to spit that lyrical miracle… in the swimming pool,1
[Verse 1],0
"Before this kicks off, let me set my balls in this tees",0
'Cause I’m dottin' i's every time I cross one of these,0
There's not a redeeming quality at all in me,0
"It's impossible, seems like an implausible dream",0
Positive clean thoughts intervene,0
But they're all either altered and mean,0
"Assault and demean, tossed and they're being lost in the scheme",0
Squashed in between a brainwashing machine,1
"Like an Islamic regime, a jihadist extreme radical",1
Suicide bomber that's seeing,1
Ariana Grande sing her last song of the evening,1
And as the audience from the damn concert is leaving,1
Detonates the device strapped to his abdominal region,1
"I’m not gonna finish that, for obvious reasons",1
"But bring your dogs, I’ma muzzle 'em",1
I’m not Middle Eastern but I'll make a bitch rock a hijab,1
And at least a extra large in a T-shirt,0
"Headscarf and a piece of tarp underneath the carpet, hasta la vista",0
I go Hamas on the beats to a paradox on the beach,0
And a pair of crotchless underwear on a terrorist watch list,0
Gettin' head in the sand like an embarrassed ostrich,1
Professional shit sprayer,1
"Bitch watch who you talkin' to, like Apple wristwear",1
Endangered species in this ABC shit a bit scarce,0
"Prey’s decreasing, I face extinction like disc players",0
Told this chick she's hot as Jada Pinkett,1
And just stared 'til I made her think it,1
"Said, ""Maybe we should just get married.""",1
"She's facing me, I placed my feet with my hips square",1
"Tell her, ""Turn around,"" spread her legs for me, then I hit bare",1
Leave her stretched out like a baby T-shirt on Ric Flair,1
"As I rip, tear, anal beads in a split rear",1
Spray Febreze in the chick's hair,0
Make her wheeze tryna get air,0
"I played for keeps, there's no escaping me, I have a bitch scared",1
"And chained to me, and throw away the key",1
And she'll be so afraid to leave,1
That even if she ends up breaking free she'll just sit there,1
Tryin' to scrape up enough courage and strength to get up,1
It's impossible like rapin' a slut,1
We stay butt-naked and fuck,1
"You're close, wait for you, what?",1
"My idea, you comin' too, is waking you up",1
With smelling salts after I Quaalude your cup,1
That'll straighten you up if you try to stray like a pup,1
Hate to get bogged down in details,1
"But bitch, I'm like the dog pound with females",1
"My brain is corrupt, real life, Hillside Strangler",1
I strangle a skank's neck 'til it's triangular,0
"Shape but it's upside down, and my mouth ain't gonna shut",0
And mention me in your raps if it makes you a buck,1
"Or helps you rake in the ducats, I want payment in pub",1
'Cause I ain't tryna get in your bars like I'm waiting the club,1
"But if you put me in your lines, I'm takin' a cut",1
[Verse 2],0
Get a million writers inside of a room combined in it,1
Try to get every idea of every possible line to spit,1
"Every punchline, every combination that rhymes with it",1
"Bitch, a whole team can't see me, there's no I's in it",1
"Head so big, I shot myself ten times in it",1
"Tryna commit suicide and it, took five minutes",1
And I survived the shit,1
"Someone's gonna challenge me, who?",0
"Battle me and win, that's a fucking fallacy too",0
"You name one motherfucker in this galaxy, *spits*, reality",0
"You fantasy, rally your troops, try to boost the morale",1
Only time I start a movement's a bowel,1
"I can't even give a ""yeah"" or a ""woo"" when you rap in the booth",1
"Not even a ""nah"" or a ""boo""",1
'Cause even though I'm allergic to the crap that you spew,1
"When I'm 'bout to break out, I don't mean get a rash from it too",1
"'Cause when I say I have allergies, I actually do",1
"But that's just an analogy, I've never had a reaction to you",1
[Verse 3],0
Creature from the Black Lagoon,1
I reach up and I smack the moon,0
You're grief struck that I'm back so soon,0
Your teacher for this afternoon,0
Creep up with a pack of hoodlums,0
We pack a punch like Caprisun,1
Heat tucked like we each snuck in a sub-machine gun,0
"We stuck in a submarine bun, with a bag of shrooms",0
Cup of lean up in the padded room,0
Justin Bieber in a Catholic school,0
Selling dust and reefer when your back is to him,0
Don't adjust your speaker,0
I'll cuss the stripes off of a fuckin' zebra when I'm at the zoo,0
Huffin' cleaner 'til I gag from fumes,0
Fuck Christina with a plastic spoon,1
While I bump some G-Funk and blast some Snoop,1
"'Cause her double G-cups are massive, huge!",1
It's fun for me just to grab a boob,0
Plus my penis got an attitude,0
My fuckin' wiener's in a combative mood,0
Come and suck a mean one like it's mad at you,0
"I speak tongue-in-cheek, what you asslicks do",1
"'Cause you love to eat butt, it's sad but true",1
[Verse 4],0
I just sprung a leak suddenly,0
What I think in my gut instinct become in sync,0
My thoughts and my stomach link up with each other,0
"Ink touches the pad, then boom!",0
"Since the day Dre gave me beats, I was made elite",1
That's basically what makes me me,0
"Creating stink, 'til these tats are fading ink",0
"Who's the greatest? Think we're still debating, wink",1
"ADD, and better put out an APB",1
'Cause it'll take LAPD and me layin' in the street,0
For you to see Shady beat,0
And I'll bet ya they'd need cleats,0
'Cause I'd have to be stomped by forty men to suffer a defeat,1
I pray please Jesus to make me decent,0
"Inhaling the main ingredient of pain relievers, and saline",1
"I take three Aleves, tryna break these fevers, I'm ailing",1
I stay free of divas and ladies screamin',0
'Cause they keep schemin' on me,0
Vading keepin' the women at bay,1
"Like Laci Peterson, baby fetuses",1
"Legs and feet have been weighted, chained in semen",0
It's straight demon—and wait!,0
Even if it takes meat cleavers to make believers,0
Mistake-free schemes are enablin' me to remain deviant,0
"Breakbeat, eat her like steak meat",0
Emcees take seats like AMC theaters,0
"Deranged ringleader, depraved king",0
Who mainstream media hates,1
Which makes things easier,1
", still under scrutiny",0
"Villainous smooth criminal, livin' room",1
With the nude Reese Witherspoon,1
"Who was bruised, beat with a broom",1
"It's in two pieces, and lays deceased in it",0
"Pit with a chewed leash, and his chain-link leapin' it",0
"Live in the booth, shave, eat, bathe, drink, sleep in it",0
"R-A-P bleed the shit, still and I poop, pee it",0
"It's a spillage, a sewage leak, waist-deep feces",0
"The syllables ooze fecal, they feel like renewed leases",0
'Cause my brain releases 'em,0
