line,annotated
[Hook x2: Nelly &,0
Pharrell,0
],0
Drop down and get your eagle on girl,0
Flap your wings,0
Drop down and get your eagle on girl,0
Flap your wings,0
"Hell naw, ain't leaving me alone girl",0
Flap your wings,0
Drop down and get your eagle on girl,0
Flap your wings,0
[Bridge: Pharrell & Vanessa Marquez & (Nelly)],1
(She's got that!) Sweat dripping all over her body,1
Do you like that sweat dripping all over my body?,1
(Oh! Oh! Yeah I like that) Sweat dripping all over yo body,1
You like that sweat dripping all over my body,1
[Verse 1: Nelly],0
It's summertime and I'm back again,1
Then went to VA yo and got my friends,1
"Say wassup, Pharrell!",1
(,0
"These motherfuckers, now",1
),0
"Yeah! But let's show em what's above an L, BLING!",0
100 thou' couldn't get ya one of these,1
I guarantee there ain't a flaw in one of these,1
200 thou' couldn't get you in the league,1
And 300 thou' you couldn't even buy the keys,1
I think ya need to add 50 more G's,1
Now shall I proceed?! (yes indeed!),0
Ho! I need to see ya take it down to the floor,1
"Spread your wings if you're real ma, fly real low",1
"Pause for a second ma, grind real slow",1
And if you do it right Rodeo we'll go,1
Ho! I talk a lil Fred Siegel girl,0
Bonnie and Judy Lee but when she bad call Vida Guerra,0
Apple bottom wit a pearl underneath it,0
"You talking like you don't need it, I can tell ya",0
conceded,1
"I like that in you, I don't see nothing wrong",0
"Drop down and get your eagle on, whoa!",0
[Hook x2],0
[Bridge: Pharrell & Vanessa Marquez & (Nelly)],1
(She's got that!) Sweat dripping all over her body,1
Do you like that sweat dripping all over my body?,1
(Oh! Oh! Yeah I like that) Sweat dripping all over yo body,1
You like that sweat dripping all over my body,1
[Verse 2: Nelly],0
"Now what's next, the trend sin up in this party",0
"O.P.P. time, now let's get naughty",1
You take baby girl and I'mma take shorty,0
With the sweat dripping all over her body,0
We gon' move if you wanna (oh!) groove if you wanna (oh!),0
Fly ya north up ma and get rude if you wanna,0
Ain't got nothing to lose nor to prove,0
"Baby girl soaking like she just got up out the pool, eh!",0
"I know you're thirsty ma, go 'head and order what you want",0
"Some call it tricking, go 'head call it what you want",1
"I came to ball, I ain't come out here to front",0
Cause the black card'll pickup what the grey card won't,0
"Her attractiveness, got me attacking this",0
Oh so fabulous! Booty is maximus!,0
She wanna fly south for the winter,0
I might just go down south just to win her,0
Hell naw she ain't gon leave me alone,0
Making plans for us to be at home,0
"Take your pants off ma, you can leave your panties on",0
"But first drop down and get your eagle on, whoa!",0
[Hook x2],0
[Bridge: Pharrell & Vanessa Marquez & (Nelly)],1
(She's got that!) Sweat dripping all over her body,1
Do you like that sweat dripping all over my body?,1
(Oh! Oh! Yeah I like that) Sweat dripping all over yo body,1
You like that sweat dripping all over my body,1
[Bridge - Nelly],0
From the girls wit skinny waists to girls heavy set,0
"C'mon flap your wings, c'mon flap your wings",0
To the girls wit extensions to the girls wit dreads,0
"C'mon flap your wings, c'mon flap your wings",0
From the girls got it good living in the suburbs,0
"C'mon flap your wings, c'mon flap your wings",0
To the ones in the ghetto wit their hands on their curves,0
"C'mon flap your wings, c'mon flap your wings, OH!",0
[Hook x2],0
