line,annotated
[Verse 1: André 3000],0
"""Baby, did you hear that?"" ""Yeah, baby, I heard it too""",1
"Look out the window, golly, the sky is electric blue",1
Mama Earth is dying and crying because of you,0
Raining cats and jackals,1
",",0
all shackles disintegrate to residue,1
Silly mortals haven't a clue as to what the funk is going on,0
"I'm on the telephone dialing the Dungeon (""Hello?"")",1
"This Dre, bring the MP and the SP",1
Meet me at the center of the Earth and travel carefully,1
"Baby, grab the baby, cause baby, it ain't much time",1
Mama Earth is tossing and turning and that's a sign,1
Omega nigga I.F.O.s are landing in Decatur,1
"Hope I'm not over your head, but if so you will catch on later",1
"Played the track,",0
guess she could not take it anymo',1
"Raping her heavenly body like a ho, coochie so'",1
"From niggas constantly fucking her, never loving her",1
"Never showing appreciation, busting nuts in her face when they done",1
"""Who said good folks is not supposed to die?""",1
[Verse 2: Big Boi],0
"The sky is falling, nobody balling, they done gave back they guns",1
"For some tickets to the playoffs, but the Hornets, they won",1
"Nigga, we slum, kept all the guns, I gotta protect my family",1
I drove the biggest thing in the house cause I knew they'd try to ram me,1
"But I'm stabbing, making my way on expressway the best way I know how",1
"Look up in the sky, east, west, no clouds",1
"Him coming now, fuck that money now",0
"I ask my honey how she feeling and is Jordan okay? ""Yeah, yeah, she chillin'""",0
"We should be at The Dungeon shortly,",1
"ain't nobody on they porch, see?",1
"Approaching the final exit, I'm thinking I see four horsies",1
"But I don't though, nigga, you won't know until it's on ya",1
I put that on my dope boys from A-Town to California,0
All the weed smell like ammonia but at the Dungeon I know they're smoking,0
Writing the raps and doing the beats to make this last recording,1
Fuck abortion,1
",",0
I got in the booth to run the final portion,1
The beat was very dirty and the vocals had distortion,0
[Outro: André 3000],0
"""Who said good folks is not supposed to die?""",1
"All's well, nothing's well",1
"All's well, nothing's well",1
"All's well, nothing's well",1
"All's well, nothing's well",1
"All's well, nothing's well",1
"All's well, nothing's well",1
"All's well, nothing's well",1
"All's well, nothing's well",1
"All's well, nothing's well",1
