line,annotated
[Verse 1],0
Madness,0
"From a boy, been chased by badness",0
(mad),0
"I was like rah, nah, nah",0
Suck your mum like your dad,0
(your dad),0
Back in the day when I jumped cab,0
(skrr),0
"I got blacklisted, couldn’t get one from my gaff",0
"(from my home, hey)",0
"But it’s calm, it’s cool, it’s cold, it’s nice",0
"(nice, nice, nice, nice)",0
"When it snows I’m ghost, cause I’m dressed in white",0
(ice),0
Roll round my ends screaming North Nights,0
"(double N, double N!",0
),0
Roll round my ends and they know slowthai,0
Slay,0
Every one knows about slay,0
"When I roll in, everybody goes: “I know him”",0
Just cause he know my name,0
Bait,0
When I draw my Beyblade,1
"It’s a twister, make you turn in your grave like a Rizla",1
Screw your face,1
(slay),0
Pain,0
"Get jooked, complain of belly ache",0
"No space, no caps, no one can imitate",1
"No hoods, no hats, like who you booking mate?",0
Strange,0
Situations elevate,0
"Breath stinks straight, in need of Colgate",0
"Cah only get one life, no simulator",0
[Hook],0
In the cold Northants gets tragic,0
Nights in watching,0
Cash In The Attic,1
Smell the tree like cash in the attic,0
Hate the wet weed but I just bag it,1
Theresa May wanna be like Branson,1
Making P from airplane traffic,1
Theresa May wanna be like Branson,1
Making P from airplane traffic,1
In the cold Northants gets tragic,0
Nights in watching Cash In The Attic,0
Smell the tree like cash in the attic,0
Hate the wet weed but I just bag it,0
Theresa May wanna be like Branson,1
Making P from airplane traffic,1
Theresa May wanna be like Branson,1
Making P from airplane traffic,1
[Verse 2],0
Wouldn’t throw my shadow,0
"Mewtwo, you man move like",0
Spearow,1
Tunnel vision and this tunnel too narrow,0
Want beef but I’m moving cattle,0
Woah,0
Want war jump out the,0
Bora,1
"With an arrow, cross bow and a bora",0
I write novels like man was an author,0
And I pray this year is a scorcher,0
Woah,0
Pray this summer is a heater,0
"Kick ball, school man like it’s FIFA",0
"I’m in Thailand, bun Ibiza",0
Wiseman with a spliff Ribena,0
Woah,0
Slow it down the slow motion,0
Laugh at my pain I ain't joking,0
Blood from a stone,1
", hands open",0
Blood on my hands for my bloods that are broken,0
"Head too big, it’s swollen",0
Hot in the bits like Moulton,1
"Negative life, stop moaning",0
Too many things I hold in,0
I ain't learnt till my legs start floating,0
"Disconnect everyone I don’t like,",0
Don Pérignon hype,1
"Catch me in the club, I be selling Snow White",1
"Impose yourself, you might get a goodbye",0
Pressurise me and get something in your eye,0
"From a yout, the boy has been a savage",1
Rudeboy deal with the matter,1
Different planet like I came from Namek,1
My life they can’t understand it,1
"From a yout, the boy has been a savage",1
Rudeboy deal with the matter,1
Different planet like I came from Namek,1
My life they can’t understand it,1
No,1
[Outro],0
