line,annotated
[Couplet 1],0
Y’a d’la fumée qui plane sur l'tiexon,1
L’odeur d’la viande grillée allèche les piétons,0
Chaque gars d’la tess a sorti un billet d’son jean,0
"Direction, la boucherie muslim",1
", bah ouais ma cousine",0
"On a fait l’plein d’de-vian, y’a des brochettes, des merguez",0
C’est pas tous les jours qu’Titouille fête ses 22 ans,0
"Mais pas d’carré VIP, champagne et d’seau d’glaçons, nan",0
"C’est carré d’zip, barbeuk au feu d’charbon",0
L’soleil nous tappe sur l’chiro et sur la cafetière,0
On a sorti nos plus belles squettes-ca,1
"Y’a d’la flotte, et un pack de bières dans la glacière",1
"Ma frère, téma la classe, la mayo, c’est d’la Benedicta",1
Y’a même du Mirinda,1
",",0
et comme la pub Knacki,1
On a fait l’barbecue avec une grille de caddie,1
"Il manque juste d'la gavali, puis on s’croirait à Ibiza",1
"Eh, souhaite bon appétit à toute ma cavalerie",0
[Refrain],1
"Enfin l’été, enfin l’été, enfin l’été, enfin l’été !",1
"Enfin l’été, enfin l’été, enfin l’été, héééhéhé !",1
"Ohohooohohohooo, enfin l’été !",1
"Ohohooohohohooo, enfin l’été !",1
[Couplet 2],0
"Mes baguettes sortent de la boulang’, on est aux anges",0
"En plus, devant nous, passent 2-3 boulets d’canons",1
Des (ff-ff) s’échappent de nos bouches en losanges,1
La hchouma,1
", j’viens d’faire tomber mon assiette d’carton",1
"On a sorti la benne, car on chie pas où on mange",0
"Fais un crochet par l’Macdo, ramène des glaçons",0
"Personne pense à monter sur un bureau d’change, nan",1
"On pense qu’à boire de la vodka-orange, et à tâter l’ballon",1
"La grande classe, on a même sorti les gambas",1
"Sur la pelouse, y’a des démonstrations d’pancrace",1
"Les p’tits veulent faire du T-Max, mets leur un casque",1
"Ils ont la poisse, faudrait pas qu’un keuf les prenne en chasse",1
[Refrain],1
"Enfin l’été, enfin l’été, enfin l’été, enfin l’été !",1
"Enfin l’été, enfin l’été, enfin l’été, héééhéhé !",1
"Ohohooohohohooo, enfin l’été !",1
"Ohohooohohohooo, enfin l’été !",1
[Couplet 3],0
Hein mon garène,0
On va rentrer parfumés à la fumée du barbeuk qu’on a crillave l’aprem,1
On a fait preuve de générosité,1
"On a offert des casse-dalle, même à ceux qu’ont pas cotisé",1
Rendez-vous la semaine chaine-pro,0
Manger les restes des merguez et des chettes-bro,0
"On jouera au ker-po, ambiance bataille d’eau",0
Le tier-quar t’ouvre les portes de son restau’,0
[Refrain x2],1
"Enfin l’été, enfin l’été, enfin l’été, enfin l’été !",1
"Enfin l’été, enfin l’été, enfin l’été, héééhéhé !",1
"Ohohooohohohooo, enfin l’été !",1
"Ohohooohohohooo, enfin l’été !",1
Paroles rédigées et expliquées par la communauté Rap Genius France !,0
